activityId,companyName,establishmentName,workerId,date,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateRuptures,rateOutStorage,mixSize,averageRating,duration,marker
ObjectId(5d0afab44b66b600029265f1),SUCOS VIAN / MONFIT / HERANÇA,Rio Verde - Rodovia,5cebc12eb9a0660034789ef4,2019-06-27,0,0,1,0.0,0.0,7,0,27.0,1
ObjectId(5d09322cbfb7420002dc5ede),JANDIRA ALIMENTOS,Supermercado Adriane,5cc77920e3cc6f003875753a,2019-06-24,0,0,10,0.0,0.0,43,0,45.0,1
ObjectId(5d197ac54e1019000279d1f1),JANDIRA ALIMENTOS,Supermercado Adriane,5ce92798b9a0660034752df0,2019-07-08,12,12,12,0.27906976744186046,0.27906976744186046,43,0,16.0,1
ObjectId(5d27fb41ecdbe10002a3f8de),JANDIRA ALIMENTOS,Supermercado Adriane,5cc77920e3cc6f003875753a,2019-07-19,2,0,0,0.046511627906976744,0.0,43,0,9.0,1
ObjectId(5d09323dbfb7420002dc5ee6),JANDIRA ALIMENTOS,Harger - Araucária,5cc77920e3cc6f003875753a,2019-06-24,0,0,17,0.0,0.0,60,0,95.0,1
ObjectId(5d197ac64e1019000279d1f5),JANDIRA ALIMENTOS,Harger - Araucária,5cc77920e3cc6f003875753a,2019-07-08,0,0,0,0.0,0.0,60,0,41.0,1
ObjectId(5d22b54041b24b00025a1e57),JANDIRA ALIMENTOS,Harger - Araucária,5ce92798b9a0660034752df0,2019-07-15,23,26,23,0.38333333333333336,0.43333333333333335,60,0,37.0,1
ObjectId(5cf6e6a39af53a00020c8bfe),LE BIO SUCOS,Super Muffato - Curitiba - Portão,5b08790c1bb138dc7b766477,2019-06-05,0,6,0,0.0,0.5,12,0,28.0,1
ObjectId(5cf6e6bb9af53a00020c8c02),LE BIO SUCOS,Super Muffato - Curitiba - Folloni,5b08790c1bb138dc7b766477,2019-06-05,0,3,0,0.0,0.25,12,0,13.0,1
ObjectId(5d137921bb78030002a6291b),LE BIO SUCOS,Super Muffato - Curitiba - Portão,5cc764c5e3cc6f00387529f3,2019-06-27,2,10,4,0.16666666666666666,0.83333333333333337,12,0,48.0,1
ObjectId(5d1594552fb2bb0002202d48),LE BIO SUCOS,Super Muffato - Curitiba - Folloni,5ce96697b9a066003475c542,2019-06-28,2,3,2,0.16666666666666666,0.25,12,0,81.0,1
ObjectId(5cf9527acbefae00021f2625),ALFAJORES FLORIPPA,Condor - Curitiba - Pinheirinho,5cebf9a3b9a0660034798711,2019-06-07,2,2,2,1.0,1.0,2,0,20.0,1
ObjectId(5cf9d6ffc819ea0002baf8a4),ALFAJORES FLORIPPA,Condor - Curitiba - Pinheirinho,5cebf9a3b9a0660034798711,2019-06-14,2,2,2,1.0,1.0,2,0,14.0,1
ObjectId(5d1586402fb2bb000220288c),ALFAJORES FLORIPPA,Condor - Curitiba - Pinheirinho,5cc77920e3cc6f003875753a,2019-07-05,2,0,2,1.0,0.0,2,0,15.0,1
ObjectId(5d16e5d76fcfd20002afadb2),ALFAJORES FLORIPPA,Condor - Curitiba - Pinheirinho,5ce92798b9a0660034752df0,2019-06-29,2,2,2,1.0,1.0,2,0,7.0,1
ObjectId(5d295ac8b3f5570002b6dad0),ALFAJORES FLORIPPA,Condor - Curitiba - Pinheirinho,5d0272b3a3b8dc0002c2e147,2019-07-13,2,2,2,1.0,1.0,2,0,4.0,1
ObjectId(5cf9d701c819ea0002baf8a8),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Felicidade,5cda9cb5b3429500346968a6,2019-06-14,0,0,2,0.0,0.0,2,0,24.0,1
ObjectId(5d03115b14f82e0002503ff8),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Felicidade,5ce824e2992aaf0035e283dc,2019-06-21,0,0,2,0.0,0.0,2,0,18.0,1
ObjectId(5d0c4bd907426f0002a35ffe),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Felicidade,5cf1f153cf0c4d0002d31fd2,2019-06-28,0,0,2,0.0,0.0,2,0,6.0,1
ObjectId(5d1586412fb2bb0002202892),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Felicidade,5cdc3ed9b3429500346b13bc,2019-07-05,0,0,2,0.0,0.0,2,0,16.0,1
ObjectId(5d0462c030630f0002ac5991),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5cf7ecd0530e8a000254d579,2019-06-22,0,0,2,0.0,0.0,2,0,5.0,1
ObjectId(5d0462c930630f0002ac599f),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5cf7ecd0530e8a000254d579,2019-06-22,0,0,2,0.0,0.0,2,0,7.0,1
ObjectId(5d0d9d41e159160002c6d526),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5d0272b3a3b8dc0002c2e147,2019-06-29,2,2,2,1.0,1.0,2,0,5.0,1
ObjectId(5d0d9d57e159160002c6d532),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5d0272b3a3b8dc0002c2e147,2019-06-29,2,2,2,1.0,1.0,2,0,2.0,1
ObjectId(5d16d7bd6fcfd20002afaa43),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5d094e7643156500028ee94e,2019-07-06,2,0,2,1.0,0.0,2,0,1.0,1
ObjectId(5d2171cfaec32e00024f4a3c),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5d0272b3a3b8dc0002c2e147,2019-07-07,2,0,2,1.0,0.0,2,0,3.0,1
ObjectId(5da5f2c5f934910002d18920),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Centro,5cf2d2b730c6300002c4c1a0,2019-10-22,2,2,2,1.0,1.0,2,0,16.0,1
ObjectId(5cf9d705c819ea0002baf8ac),ALFAJORES FLORIPPA,Condor - Curitiba - Sítio Cercado,5cebf9a3b9a0660034798711,2019-06-14,2,2,2,1.0,1.0,2,0,16.0,1
ObjectId(5d16e5d86fcfd20002afadb6),ALFAJORES FLORIPPA,Condor - Curitiba - Sítio Cercado,5ce92798b9a0660034752df0,2019-06-29,2,2,2,1.0,1.0,2,0,7.0,1
ObjectId(5cf9d708c819ea0002baf8b0),ALFAJORES FLORIPPA,Condor - Curitiba - São Braz,5cda9cb5b3429500346968a6,2019-06-14,0,0,2,0.0,0.0,2,0,34.0,1
ObjectId(5d03116214f82e0002504000),ALFAJORES FLORIPPA,Condor - Curitiba - São Braz,5cf1f153cf0c4d0002d31fd2,2019-06-21,0,0,2,0.0,0.0,2,0,7.0,1
ObjectId(5d0c4bdf07426f0002a36006),ALFAJORES FLORIPPA,Condor - Curitiba - São Braz,5cf1f153cf0c4d0002d31fd2,2019-06-28,0,0,2,0.0,0.0,2,0,3.0,1
ObjectId(5cf9d70bc819ea0002baf8b4),ALFAJORES FLORIPPA,Condor - Curitiba - Nilo Peçanha,5cda9cb5b3429500346968a6,2019-06-14,0,0,2,0.0,0.0,2,0,16.0,1
ObjectId(5d03116514f82e0002504004),ALFAJORES FLORIPPA,Condor - Curitiba - Nilo Peçanha,5cc764c5e3cc6f00387529f3,2019-06-21,2,2,2,1.0,1.0,2,0,32.0,1
ObjectId(5d1586412fb2bb000220289e),ALFAJORES FLORIPPA,Condor - Curitiba - Nilo Peçanha,5ce92798b9a0660034752df0,2019-07-05,2,2,2,1.0,1.0,2,0,1.0,1
ObjectId(5cf9d710c819ea0002baf8b8),ALFAJORES FLORIPPA,Condor - Curitiba - Champagnat,5cda9cb5b3429500346968a6,2019-06-14,0,0,2,0.0,0.0,2,0,14.0,1
ObjectId(5d03116914f82e0002504008),ALFAJORES FLORIPPA,Condor - Curitiba - Champagnat,5cc764c5e3cc6f00387529f3,2019-06-21,2,2,2,1.0,1.0,2,0,15.0,1
ObjectId(5d0c4be407426f0002a3600e),ALFAJORES FLORIPPA,Condor - Curitiba - Champagnat,5cdc3ed9b3429500346b13bc,2019-06-28,0,0,2,0.0,0.0,2,0,27.0,1
ObjectId(5cf95282cbefae00021f263d),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Cândida,5cebf9a3b9a0660034798711,2019-06-07,2,2,2,1.0,1.0,2,0,8.0,1
ObjectId(5cf9d714c819ea0002baf8bc),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Cândida,5cda9cb5b3429500346968a6,2019-06-14,0,0,2,0.0,0.0,2,0,21.0,1
ObjectId(5d03116d14f82e000250400c),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Cândida,5cc764c5e3cc6f00387529f3,2019-06-21,2,2,2,1.0,1.0,2,0,22.0,1
ObjectId(5d1586422fb2bb00022028a6),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Cândida,5ce9756fb9a066003475eb5b,2019-07-05,2,0,2,1.0,0.0,2,0,4.0,1
ObjectId(5d16e5d86fcfd20002afadba),ALFAJORES FLORIPPA,Condor - Curitiba - Santa Cândida,5ce9756fb9a066003475eb5b,2019-06-29,2,2,2,1.0,1.0,2,0,7.0,1
ObjectId(5d0462c430630f0002ac5997),ALFAJORES FLORIPPA,Condor - Araucária - BR,5cec9688b9a06600347c352b,2019-06-22,2,2,2,1.0,1.0,2,0,10.0,1
ObjectId(5d16d7be6fcfd20002afaa47),ALFAJORES FLORIPPA,Condor - Araucária - BR,5d0272b3a3b8dc0002c2e147,2019-07-06,2,2,2,1.0,1.0,2,0,6.0,1
ObjectId(5da5f2c80d69d70002d09ad6),ALFAJORES FLORIPPA,Condor - Araucária - BR,5ce92798b9a0660034752df0,2019-10-22,2,2,2,1.0,1.0,2,0,22.0,1
ObjectId(5da5f2c80f4a9f0002586c1d),ALFAJORES FLORIPPA,Condor - Araucária - BR,5ce92798b9a0660034752df0,2019-10-22,2,2,2,1.0,1.0,2,0,22.0,1
ObjectId(5d0462c630630f0002ac599b),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Rua Joinville,5cf7ecd0530e8a000254d579,2019-06-22,0,0,2,0.0,0.0,2,0,31.0,1
ObjectId(5d0d9d48e159160002c6d52e),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Rua Joinville,5d0272b3a3b8dc0002c2e147,2019-06-29,2,2,2,1.0,1.0,2,0,110.0,1
ObjectId(5d16d7be6fcfd20002afaa4b),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Rua Joinville,5d094e7643156500028ee94e,2019-07-06,2,0,2,1.0,0.0,2,0,6.0,1
ObjectId(5da5f2bd73531800026a8532),ALFAJORES FLORIPPA,Condor - São José dos Pinhais - Rua Joinville,5cf2d2b730c6300002c4c1a0,2019-10-22,2,2,2,1.0,1.0,2,0,13.0,1
ObjectId(5cf9528acbefae00021f2655),ALFAJORES FLORIPPA,Condor - Curitiba - Torres,5cd5a6f6b342950034677ed6,2019-06-07,0,0,0,0.0,0.0,2,0,25.0,1
ObjectId(5d03118214f82e0002504024),ALFAJORES FLORIPPA,Condor - Curitiba - Torres,5cebf9a3b9a0660034798711,2019-06-21,2,2,2,1.0,1.0,2,0,29.0,1
ObjectId(5d16e5d96fcfd20002afadca),ALFAJORES FLORIPPA,Condor - Curitiba - Torres,5d0272b3a3b8dc0002c2e147,2019-06-29,2,2,2,1.0,1.0,2,0,6.0,1
ObjectId(5d0d9d5ae159160002c6d536),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Jacob Macanhan,5d0272b3a3b8dc0002c2e147,2019-06-29,2,2,2,1.0,1.0,2,0,13.0,1
ObjectId(5da5f2c82e8ff00002f285c1),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Jacob Macanhan,5d5fbce49e62520002c27190,2019-10-22,2,2,2,1.0,1.0,2,0,53.0,1
ObjectId(5d03117014f82e0002504010),ALFAJORES FLORIPPA,Condor - Curitiba - Novo Mundo,5cc764c5e3cc6f00387529f3,2019-06-21,2,2,2,1.0,1.0,2,0,5.0,1
ObjectId(5d1586422fb2bb00022028aa),ALFAJORES FLORIPPA,Condor - Curitiba - Novo Mundo,5cc77920e3cc6f003875753a,2019-07-05,2,0,2,1.0,0.0,2,0,8.0,1
ObjectId(5d1988de4e1019000279d347),ALFAJORES FLORIPPA,Condor - Curitiba - Novo Mundo,5cc77920e3cc6f003875753a,2019-07-01,2,0,2,1.0,0.0,2,0,25.0,1
ObjectId(5d0c4bee07426f0002a3601a),ALFAJORES FLORIPPA,Condor -  Araucária - Bairro Costeira,5cec9688b9a06600347c352b,2019-06-28,2,0,2,1.0,0.0,2,0,26.0,1
ObjectId(5da5f2c6f64d320002eee747),ALFAJORES FLORIPPA,Condor -  Araucária - Bairro Costeira,5d0272b3a3b8dc0002c2e147,2019-10-22,2,2,2,1.0,1.0,2,0,21.0,1
ObjectId(5cf95286cbefae00021f2649),ALFAJORES FLORIPPA,Condor - Fazenda Rio Grande,5ce94f8bb9a0660034757fae,2019-06-07,0,0,2,0.0,0.0,2,0,25.0,1
ObjectId(5cf9d720c819ea0002baf8c8),ALFAJORES FLORIPPA,Condor - Fazenda Rio Grande,5cc764c5e3cc6f00387529f3,2019-06-14,0,0,2,0.0,0.0,2,0,7.0,1
ObjectId(5d03117914f82e0002504018),ALFAJORES FLORIPPA,Condor - Fazenda Rio Grande,5cc764c5e3cc6f00387529f3,2019-06-21,2,2,2,1.0,1.0,2,0,5.0,1
ObjectId(5d0c4bf007426f0002a36020),ALFAJORES FLORIPPA,Condor - Fazenda Rio Grande,5cc764c5e3cc6f00387529f3,2019-06-28,2,2,2,1.0,1.0,2,0,15.0,1
ObjectId(5d1586422fb2bb00022028b2),ALFAJORES FLORIPPA,Condor - Fazenda Rio Grande,5ce94f8bb9a0660034757fae,2019-07-05,2,0,2,1.0,0.0,2,0,5.0,1
ObjectId(5cf9d723c819ea0002baf8cc),ALFAJORES FLORIPPA,Condor - Curitiba - Água Verde,5cf1f153cf0c4d0002d31fd2,2019-06-14,2,2,2,1.0,1.0,2,0,68.0,1
ObjectId(5d03117d14f82e000250401c),ALFAJORES FLORIPPA,Condor - Curitiba - Água Verde,5ce9756fb9a066003475eb5b,2019-06-21,0,0,2,0.0,0.0,2,0,3.0,1
ObjectId(5d1586432fb2bb00022028b6),ALFAJORES FLORIPPA,Condor - Curitiba - Água Verde,5d094e7643156500028ee94e,2019-07-05,2,0,2,1.0,0.0,2,0,86.0,1
ObjectId(5cf95288cbefae00021f2651),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Iraí,5cd5a6f6b342950034677ed6,2019-06-07,0,0,0,0.0,0.0,2,0,10.0,1
ObjectId(5cf9d726c819ea0002baf8d0),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Iraí,5cea8d6eb9a0660034771ae0,2019-06-14,0,2,0,0.0,1.0,2,0,2.0,1
ObjectId(5d03117f14f82e0002504020),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Iraí,5cea8d6eb9a0660034771ae0,2019-06-21,0,2,0,0.0,1.0,2,0,1.0,1
ObjectId(5d1586432fb2bb00022028ba),ALFAJORES FLORIPPA,Condor - Pinhais - Av. Iraí,5cea8d6eb9a0660034771ae0,2019-07-05,2,2,0,1.0,1.0,2,0,2.0,1
ObjectId(5cf6ec070d07be0002ebed84),JANDIRA ALIMENTOS,Condor - Curitiba - Campo Comprido,5ce94f8bb9a0660034757fae,2019-06-11,0,0,14,0.0,0.0,53,0,80.0,1
ObjectId(5cf6ec0a0d07be0002ebed88),JANDIRA ALIMENTOS,Condor - Curitiba - Santa Quitéria,5ce94f8bb9a0660034757fae,2019-06-11,0,0,13,0.0,0.0,53,0,99.0,1
ObjectId(5cf733d65c867c00023f7e8d),JANDIRA ALIMENTOS,Condor - Curitiba - Santa Felicidade,5cda9cb5b3429500346968a6,2019-06-12,0,0,8,0.0,0.0,53,0,252.0,1
ObjectId(5cf885f43e36ee0002dd8ff0),JANDIRA ALIMENTOS,Condor - Curitiba - Campo Comprido,5cc77920e3cc6f003875753a,2019-06-13,0,0,10,0.0,0.0,53,0,25.0,1
ObjectId(5cf885f73e36ee0002dd8ff6),JANDIRA ALIMENTOS,Condor - Curitiba - Santa Quitéria,5cc77920e3cc6f003875753a,2019-06-13,0,0,12,0.0,0.0,53,0,21.0,1
ObjectId(5cfdd9704811d5000233b215),JANDIRA ALIMENTOS,Condor - Curitiba - Campo Comprido,5cc77920e3cc6f003875753a,2019-06-10,0,0,9,0.0,0.0,53,0,25.0,1
ObjectId(5d0931fcbfb7420002dc5ecc),JANDIRA ALIMENTOS,Condor -  Araucária - Bairro Costeira,5cc77920e3cc6f003875753a,2019-06-24,0,0,9,0.0,0.0,53,0,70.0,1
ObjectId(5d093312bfb7420002dc5eee),JANDIRA ALIMENTOS,Condor - Curitiba - Champagnat,5cf7ecd0530e8a000254d579,2019-06-25,8,0,53,0.15094339622641509,0.0,53,0,113.0,1
ObjectId(5d093312bfb7420002dc5ef2),JANDIRA ALIMENTOS,Condor - Curitiba - Champagnat,5cf7ecd0530e8a000254d579,2019-06-22,20,30,49,0.37735849056603776,0.56603773584905659,53,0,93.0,1
ObjectId(5d093356bfb7420002dc5efe),JANDIRA ALIMENTOS,Condor - Curitiba - Nilo Peçanha,5ce02c49338f7e0035385da8,2019-06-20,0,0,11,0.0,0.0,53,0,115.0,1
ObjectId(5d093357bfb7420002dc5f04),JANDIRA ALIMENTOS,Condor - Curitiba - Nilo Peçanha,5cf7ecd0530e8a000254d579,2019-06-22,10,15,52,0.18867924528301888,0.28301886792452829,53,0,70.0,1
ObjectId(5d0efccceb90cb0002fe7133),JANDIRA ALIMENTOS,Condor - Curitiba - Ahú,5cf7ecd0530e8a000254d579,2019-06-23,26,23,30,0.49056603773584906,0.43396226415094341,53,0,68.0,1
ObjectId(5d14b017d52c030002aa3f3d),JANDIRA ALIMENTOS,Condor -  Campo Largo - Loteamento São José,5cc77920e3cc6f003875753a,2019-07-03,6,0,0,0.11320754716981132,0.0,53,0,30.0,1
ObjectId(5d14b048d52c030002aa3f49),JANDIRA ALIMENTOS,Condor - Campo Largo - Centro,5cc77920e3cc6f003875753a,2019-07-03,8,0,0,0.15094339622641509,0.0,53,0,57.0,1
ObjectId(5d1586462fb2bb00022028e6),JANDIRA ALIMENTOS,Condor - Curitiba - Cristo Rei,5cc77920e3cc6f003875753a,2019-07-05,7,7,8,0.13207547169811321,0.13207547169811321,53,0,127.0,1
ObjectId(5d16e5d96fcfd20002afadce),JANDIRA ALIMENTOS,Condor - Curitiba - Sítio Cercado,5ce92798b9a0660034752df0,2019-06-29,28,39,28,0.52830188679245282,0.73584905660377353,53,0,83.0,1
ObjectId(5d197ac44e1019000279d1e5),JANDIRA ALIMENTOS,Condor - Araucária - BR,5ce92798b9a0660034752df0,2019-07-08,12,17,14,0.22641509433962265,0.32075471698113206,53,0,90.0,1
ObjectId(5d197ac54e1019000279d1e9),JANDIRA ALIMENTOS,Condor -  Araucária - Bairro Costeira,5cc77920e3cc6f003875753a,2019-07-08,4,0,0,0.075471698113207544,0.0,53,0,24.0,1
ObjectId(5d197ac54e1019000279d1ed),JANDIRA ALIMENTOS,Condor - Curitiba - Sítio Cercado,5cc77920e3cc6f003875753a,2019-07-08,8,0,3,0.15094339622641509,0.0,53,0,26.0,1
ObjectId(5d1ec0cb6742510002952386),JANDIRA ALIMENTOS,Condor - Curitiba - Cristo Rei,5cc77920e3cc6f003875753a,2019-07-13,0,0,0,0.0,0.0,53,0,27.0,1
ObjectId(5d22b53e41b24b00025a1e43),JANDIRA ALIMENTOS,Condor - Araucária - BR,5ce92798b9a0660034752df0,2019-07-15,15,22,15,0.28301886792452829,0.41509433962264153,53,0,85.0,1
ObjectId(5d22b53f41b24b00025a1e48),JANDIRA ALIMENTOS,Condor -  Araucária - Bairro Costeira,5ce92798b9a0660034752df0,2019-07-15,3,9,3,0.056603773584905662,0.16981132075471697,53,0,57.0,1
ObjectId(5d22b54041b24b00025a1e5c),JANDIRA ALIMENTOS,Condor - Curitiba - Cristo Rei,5cc764c5e3cc6f00387529f3,2019-07-15,6,7,10,0.11320754716981132,0.13207547169811321,53,0,44.0,1
ObjectId(5d22b54141b24b00025a1e66),JANDIRA ALIMENTOS,Condor -  Campo Largo - Loteamento São José,5d0909baa5e35b00027cf527,2019-07-15,14,0,15,0.26415094339622641,0.0,53,0,78.0,1
ObjectId(5d22b54141b24b00025a1e6b),JANDIRA ALIMENTOS,Condor - Campo Largo - Centro,5d1261293186bb0002e229e8,2019-07-15,12,0,13,0.22641509433962265,0.0,53,0,95.0,1
ObjectId(5d2558416cec8b0002eb6d55),JANDIRA ALIMENTOS,Condor -  Campo Largo - Loteamento São José,5d1261293186bb0002e229e8,2019-07-17,13,0,13,0.24528301886792453,0.0,53,0,32.0,1
ObjectId(5d2558426cec8b0002eb6d5a),JANDIRA ALIMENTOS,Condor - Campo Largo - Centro,5d1261293186bb0002e229e8,2019-07-17,12,0,12,0.22641509433962265,0.0,53,0,31.0,1
ObjectId(5d27fb40ecdbe10002a3f8cf),JANDIRA ALIMENTOS,Condor - Araucária - BR,5cc77920e3cc6f003875753a,2019-07-19,2,0,0,0.037735849056603772,0.0,53,0,17.0,1
ObjectId(5d295ac9b3f5570002b6dad8),JANDIRA ALIMENTOS,Condor -  Campo Largo - Loteamento São José,5d1261293186bb0002e229e8,2019-07-13,12,0,13,0.22641509433962265,0.0,53,0,116.0,1
ObjectId(5d2befbcf5c5980002cc246b),JANDIRA ALIMENTOS,Condor - Araucária - BR,5ce94f8bb9a0660034757fae,2019-07-22,1,0,1,0.018867924528301886,0.0,53,0,18.0,1
ObjectId(5d2befbdf5c5980002cc2475),JANDIRA ALIMENTOS,Condor - Curitiba - Sítio Cercado,5d1a7dc30efc3e0002a1ef59,2019-07-22,1,7,3,0.018867924528301886,0.13207547169811321,53,0,100.0,1
ObjectId(5d3135bbab40e80002cc3c08),JANDIRA ALIMENTOS,Condor -  Araucária - Bairro Costeira,5d0a20b2dd389d0002d365b1,2019-07-26,0,0,11,0.0,0.0,53,0,36.0,1
ObjectId(5cf042cfcea85600021d106c),AMBEV RS,Posto - Av Wenceslau Escobar 2898,5ceaadd4b9a0660034775e32,2019-06-03,0,0,4,0.0,0.0,14,0,7.0,1
ObjectId(5cf7d789f32b7600029062d2),AMBEV RS,Posto - Rua Eduardo Prado 415,5ce9d4f9b9a066003476b532,2019-06-10,2,2,2,0.14285714285714285,0.14285714285714285,14,0,33.0,1
ObjectId(5cfe5920a0dd5c0002277da3),AMBEV RS,Posto - Rua Eduardo Prado 415,5ceb150ab9a0660034780f8e,2019-06-14,0,0,3,0.0,0.0,14,0,67.0,1
ObjectId(5d1113ee04a04f000262b8b4),AMBEV RS,Posto - Rua Eduardo Prado 415,5ce2a68d338f7e0035391eb7,2019-06-26,0,0,6,0.0,0.0,14,0,5.0,1
ObjectId(5d16e5da6fcfd20002afadd6),AMBEV RS,Posto - Rua Eduardo Prado 415,5ce62329992aaf0035dfd1a9,2019-06-29,7,7,4,0.5,0.5,14,0,4.0,1
ObjectId(5cf03d2a44ad27000285d3cf),AMBEV RS,Posto - Av Getulio Vargas 1066,5ceaadd4b9a0660034775e32,2019-06-03,0,0,1,0.0,0.0,14,0,6.0,1
ObjectId(5cfe594e1e42a80002471068),AMBEV RS,Posto - Av Getulio Vargas 1066,5ceadb5ab9a066003477a618,2019-06-14,0,0,0,0.0,0.0,14,0,3.0,1
ObjectId(5d007c5041c48900020f3df4),AMBEV RS,Posto - Av Getulio Vargas 1066,5ce62329992aaf0035dfd1a9,2019-06-12,1,1,1,0.071428571428571425,0.071428571428571425,14,0,7.0,1
ObjectId(5d11142a04a04f000262b8bc),AMBEV RS,Posto - Av Getulio Vargas 1066,5ce2a68d338f7e0035391eb7,2019-06-26,0,0,5,0.0,0.0,14,0,21.0,1
ObjectId(5d11142a04a04f000262b8c0),AMBEV RS,Posto - Av Getulio Vargas 1066,5ce2a68d338f7e0035391eb7,2019-06-28,0,0,6,0.0,0.0,14,0,25.0,1
ObjectId(5cfe5a171e42a8000247106c),AMBEV RS,Posto - Av Baltazar de Oliveira Garcia 1000,5ceaeaf9b9a066003477c7bc,2019-06-14,6,9,6,0.42857142857142855,0.6428571428571429,14,0,13.0,1
ObjectId(5d11156e0c543e00026507b1),AMBEV RS,Posto - Av Baltazar de Oliveira Garcia 1000,5ceaeaf9b9a066003477c7bc,2019-06-26,6,8,6,0.42857142857142855,0.5714285714285714,14,0,13.0,1
ObjectId(5d11156e0c543e00026507b5),AMBEV RS,Posto - Av Baltazar de Oliveira Garcia 1000,5ceaeaf9b9a066003477c7bc,2019-06-28,5,6,5,0.35714285714285715,0.42857142857142855,14,0,8.0,1
ObjectId(5cf03dad44ad27000285d3df),AMBEV RS,Posto - Av Otto Neimeyer 1043,5ceaadd4b9a0660034775e32,2019-06-03,0,0,2,0.0,0.0,14,0,6.0,1
ObjectId(5cf7d8e2da0dd70002410f91),AMBEV RS,Posto - Av Otto Neimeyer 1043,5ceaadd4b9a0660034775e32,2019-06-10,0,0,2,0.0,0.0,14,0,7.0,1
ObjectId(5cfe5a541e42a80002471070),AMBEV RS,Posto - Av Otto Neimeyer 1043,5ceb150ab9a0660034780f8e,2019-06-14,1,3,5,0.071428571428571425,0.21428571428571427,14,0,8.0,1
ObjectId(5d11159a0c543e00026507b9),AMBEV RS,Posto - Av Otto Neimeyer 1043,5ce2a68d338f7e0035391eb7,2019-06-26,0,0,7,0.0,0.0,14,0,46.0,1
ObjectId(5d16e5da6fcfd20002afadda),AMBEV RS,Posto - Av Otto Neimeyer 1043,5ce62329992aaf0035dfd1a9,2019-06-29,6,8,4,0.42857142857142855,0.5714285714285714,14,0,18.0,1
ObjectId(5cf965d8d3df920002d14b7b),AMBEV RS,Posto - R Ouro Preto 980,5ceb150ab9a0660034780f8e,2019-06-10,2,3,2,0.14285714285714285,0.21428571428571427,14,0,40.0,1
ObjectId(5cfe5a841e42a80002471074),AMBEV RS,Posto - R Ouro Preto 980,5ceaeaf9b9a066003477c7bc,2019-06-14,3,4,7,0.21428571428571427,0.2857142857142857,14,0,24.0,1
ObjectId(5d1115be0c543e00026507c1),AMBEV RS,Posto - R Ouro Preto 980,5ceaeaf9b9a066003477c7bc,2019-06-26,1,3,1,0.071428571428571425,0.21428571428571427,14,0,12.0,1
ObjectId(5d1115be0c543e00026507c5),AMBEV RS,Posto - R Ouro Preto 980,5ceaeaf9b9a066003477c7bc,2019-06-28,0,3,0,0.0,0.21428571428571427,14,0,13.0,1
ObjectId(5cf7dceff32b760002906300),AMBEV RS,Posto - Protásio Alves 8699,5ceaadd4b9a0660034775e32,2019-06-10,0,0,7,0.0,0.0,14,0,66.0,1
ObjectId(5cfe5b181e42a80002471078),AMBEV RS,Posto - Protásio Alves 8699,5ceaeaf9b9a066003477c7bc,2019-06-14,11,13,11,0.7857142857142857,0.9285714285714286,14,0,12.0,1
ObjectId(5d1115ee0c543e00026507c9),AMBEV RS,Posto - Protásio Alves 8699,5ceaeaf9b9a066003477c7bc,2019-06-26,9,10,9,0.6428571428571429,0.7142857142857143,14,0,20.0,1
ObjectId(5d570c0c436a7300020a044f),AMBEV RS,Posto - Protásio Alves 8699,5ceadb5ab9a066003477a618,2019-08-19,0,0,11,0.0,0.0,14,0,3.0,1
ObjectId(5cf525efca7d3100022fa130),AMBEV RS,Posto - Av Assis Brasil 2704,5ceadb5ab9a066003477a618,2019-06-07,7,7,9,0.5,0.5,14,0,3.0,1
ObjectId(5cfe5b3b1e42a8000247107c),AMBEV RS,Posto - Av Assis Brasil 2704,5ceaeaf9b9a066003477c7bc,2019-06-14,4,5,8,0.2857142857142857,0.35714285714285715,14,0,44.0,1
ObjectId(5d1116210c543e00026507d3),AMBEV RS,Posto - Av Assis Brasil 2704,5ceaeaf9b9a066003477c7bc,2019-06-26,7,7,8,0.5,0.5,14,0,5.0,1
