activityId,companyName,establishmentName,workerId,date,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
ObjectId(5e227be2be36830002b91b97),MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,5d6a67e857564a000280bcd4,2020-01-25,1,2,1,0.33,0.67,3,16.0,8,4,0
ObjectId(5e227be3be36830002b91ba1),MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,5e0cd0502f35d50002e51b8b,2020-01-25,0,2,0,0.0,0.67,3,34.0,6,2,1
ObjectId(5e227be4be36830002b91ba6),MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,5dea5a8b495b9d000273b486,2020-01-25,0,0,0,0.0,0.0,3,30.0,4,5,0
ObjectId(5e227be52b473f00021f67a2),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5dd5254933d62b000238addf,2020-01-25,0,1,0,0.0,0.33,3,67.0,8,5,0
ObjectId(5e227be9459c120002514f62),MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,5d1f657ee97704000234ee22,2020-01-25,0,2,0,0.0,0.67,3,48.0,8,5,0
ObjectId(5e227be9d73ef500023dd883),MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,5dea5a8b495b9d000273b486,2020-01-25,0,1,0,0.0,0.33,3,44.0,4,5,0
ObjectId(5e227bea459c120002514f67),MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,5dbf4c6abdda6a0002b68276,2020-01-25,0,0,0,0.0,0.0,3,15.0,6,5,0
ObjectId(5e227bec2b473f00021f67ac),MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,5dea5a8b495b9d000273b486,2020-01-25,1,2,1,0.33,0.67,3,28.0,4,5,0
ObjectId(5e227bedd73ef500023dd888),MOINHO DO NORDESTE,Condor - Curitiba - Ahú,5dea5a8b495b9d000273b486,2020-01-25,2,2,2,0.67,0.67,3,27.0,4,5,0
ObjectId(5e227befd73ef500023dd88d),MOINHO DO NORDESTE,Condor - Campo Largo - Centro,5d0983ec6045c10002f8d5f6,2020-01-25,0,1,0,0.0,0.33,3,28.0,8,3,0
ObjectId(5e227bf0be36830002b91bbf),MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,5d533d9b82b97900027d9c93,2020-01-25,0,0,0,0.0,0.0,3,15.0,6,5,0
ObjectId(5e227bf1be36830002b91bc4),MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,5ce897b9b9a066003474ac32,2020-01-25,0,2,0,0.0,0.67,3,39.0,4,5,0
ObjectId(5e227bf3d73ef500023dd897),MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2020-01-25,0,0,0,0.0,0.0,3,33.0,8,3,0
ObjectId(5e27c1f361f7c10002ab3f0b),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5de3d6c048d3f900024ea7e3,2020-01-29,0,1,0,0.0,0.33,3,55.0,6,4,0
ObjectId(5e27c1f41b85e90002b79710),MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,5ddd43012f7a8800021d05a1,2020-01-29,1,2,1,0.33,0.67,3,24.0,4,2,1
ObjectId(5e27c1f71b85e90002b79729),MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,5de3d6c048d3f900024ea7e3,2020-01-29,0,2,0,0.0,0.67,3,57.0,6,4,0
ObjectId(5e27c1f81b85e90002b7972e),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5de3d6c048d3f900024ea7e3,2020-01-29,0,0,0,0.0,0.0,3,39.0,6,3,0
ObjectId(5e27c1fe4f1d890002b50b81),MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,5dd5254933d62b000238addf,2020-01-29,0,1,0,0.0,0.33,3,81.0,8,5,0
ObjectId(5e27c20ef095ac0002b337b0),MOINHO DO NORDESTE,Condor - Campo Largo - Centro,5d0983ec6045c10002f8d5f6,2020-01-29,0,3,0,0.0,1.0,3,8.0,8,3,0
ObjectId(5e2a64f0422443000283be0e),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5d1d3f4a382ec300021c0d56,2020-01-31,0,1,0,0.0,0.33,3,29.0,9,3,0
ObjectId(5e2a64f41fe95a0002640d84),MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2020-01-31,0,3,0,0.0,1.0,3,1.0,8,2,1
ObjectId(5e2bb66f057bfb0002156f88),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5e18f56764d639000271575c,2020-02-01,0,0,0,0.0,0.0,3,8.0,4,2,1
ObjectId(5e2bb674057bfb0002156f97),MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,5e194db2dc31d10002717961,2020-02-01,0,0,0,0.0,0.0,3,81.0,12,5,0
ObjectId(5e2bb6774917d5000221bcbd),MOINHO DO NORDESTE,Condor - Curitiba - Marechal,5d1fa4239445ca0002ad77d8,2020-02-01,0,1,0,0.0,0.33,3,15.0,4,5,0
ObjectId(5e2bb67b8aabe60002b7b848),MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,5de80dc97700080002b69ce9,2020-02-01,1,1,1,0.33,0.33,3,36.0,4,5,0
ObjectId(5e2bb67e057bfb0002156fab),MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,5df42838b164a5000205f26b,2020-02-01,0,2,0,0.0,0.67,3,15.0,8,2,1
ObjectId(5e30fc6846559500025028fe),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5e0d24ce283cdf00027c2c5d,2020-02-05,0,1,0,0.0,0.33,3,18.0,10,3,0
ObjectId(5e30fc78bff23d00025a5450),MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,5ce897b9b9a066003474ac32,2020-02-05,0,0,0,0.0,0.0,3,4.0,10,3,0
ObjectId(5de5d6d25280970002068455),NOVA ALIANÇA,Condor -  Maringá - Av. Colombo,5d214ecd3cc3870002993d43,2019-12-10,6,13,6,0.46,1.0,13,19.0,10,5,0
ObjectId(5de5d6e32cd5b500028460f4),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5dc1da1d25f9b30002e49721,2019-12-10,5,10,6,0.38,0.77,13,94.0,11,5,0
ObjectId(5deb1cdc3c469300029d37cb),NOVA ALIANÇA,Condor -  Londrina,5dd754ad0c1cb60002db67b3,2019-12-14,1,9,1,0.08,0.69,13,54.0,6,5,0
ObjectId(5deb1cdd77067a000270733a),NOVA ALIANÇA,Condor - Ponta Grossa - Centro,5dd55e22d49b8e0002893a62,2019-12-14,4,13,4,0.31,1.0,13,13.0,5,1,1
ObjectId(5deb1ce01944cb0002efd769),NOVA ALIANÇA,Condor -  Paranaguá - Raia,5d2b478afee3f400023e27af,2019-12-14,3,3,4,0.23,0.23,13,20.0,6,3,0
ObjectId(5deb1ce11944cb0002efd76e),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5dd55e22d49b8e0002893a62,2019-12-14,5,13,5,0.38,1.0,13,36.0,12,5,0
ObjectId(5def1148c940d800024fc2c7),NOVA ALIANÇA,Condor -  Maringá - Av. Colombo,5d214ecd3cc3870002993d43,2019-12-17,4,10,6,0.31,0.77,13,25.0,11,5,0
ObjectId(5def1149c940d800024fc2cc),NOVA ALIANÇA,Condor - Ponta Grossa - Jd. Carvalho,5d9490d3e200bb0002073e01,2019-12-17,1,2,1,0.08,0.15,13,22.0,6,4,0
ObjectId(5def115284a6a60002a1e6d9),NOVA ALIANÇA,Condor - Ponta Grossa - Nova Rússia,5d949a01b8c27a0002e7a49f,2019-12-17,0,5,0,0.0,0.38,13,139.0,4,2,1
ObjectId(5def1153c938410002249a21),NOVA ALIANÇA,Condor -  Paranaguá - Raia,5d2b478afee3f400023e27af,2019-12-17,2,4,3,0.15,0.31,13,17.0,4,1,1
ObjectId(5def1154c938410002249a26),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5d137415548651000251a699,2019-12-17,3,3,3,0.23,0.23,13,20.0,10,2,1
ObjectId(5def1157c938410002249a35),NOVA ALIANÇA,Condor - Ponta Grossa - Oficinas,5d137415548651000251a699,2019-12-17,2,2,2,0.15,0.15,13,22.0,8,2,1
ObjectId(5df1b45c312113000250410d),NOVA ALIANÇA,Condor -  Maringá  - Av. Paranà,5de138e6786feb0002d38347,2019-12-19,3,11,3,0.23,0.85,13,,12,3,0
ObjectId(5df23de60fc4020002e22606),NOVA ALIANÇA,Condor -  Londrina,5dd754ad0c1cb60002db67b3,2019-12-12,1,9,1,0.08,0.69,13,101.0,11,4,0
ObjectId(5df23deb0fc4020002e22624),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5d39e1fb49e21d0002f892e7,2019-12-12,4,12,4,0.31,0.92,13,100.0,3,2,1
ObjectId(5df23ded0fc4020002e22633),NOVA ALIANÇA,Condor - Ponta Grossa - Oficinas,5d9490d3e200bb0002073e01,2019-12-12,4,6,4,0.31,0.46,13,,8,4,0
ObjectId(5e080c839c390b0002273561),NOVA ALIANÇA,Condor -  Londrina,5dd524c333d62b000238aa2a,2020-01-02,0,1,2,0.0,0.08,13,60.0,9,4,0
ObjectId(5e080c849c390b000227356b),NOVA ALIANÇA,Condor -  Paranaguá - Centro,5deeb375c3d5ab000280001d,2020-01-02,2,9,2,0.15,0.69,13,22.0,2,2,1
ObjectId(5e080c859c390b0002273575),NOVA ALIANÇA,Condor - Ponta Grossa - Nova Rússia,5d137415548651000251a699,2020-01-02,2,2,2,0.15,0.15,13,26.0,16,2,1
ObjectId(5e080c869c390b000227357a),NOVA ALIANÇA,Condor -  Paranaguá - Raia,5ce897b9b9a066003474ac32,2020-01-02,4,5,5,0.31,0.38,13,108.0,7,4,0
ObjectId(5e080c8a9c390b0002273593),NOVA ALIANÇA,Condor - Ponta Grossa - Oficinas,5def565134b96c0002a2071d,2020-01-02,2,13,2,0.15,1.0,13,49.0,13,4,0
ObjectId(5e0ac0d4a77dba0002a1757f),NOVA ALIANÇA,Condor -  Maringá - Av. Colombo,5df2b7f2aa19a70002d935d9,2020-01-07,0,7,0,0.0,0.54,13,78.0,14,3,0
ObjectId(5e0ac0d9a77dba0002a17593),NOVA ALIANÇA,Condor -  Paranaguá - Centro,5ce897b9b9a066003474ac32,2020-01-07,3,7,4,0.23,0.54,13,38.0,10,4,0
ObjectId(5e0ac0dceb7e040002d019c1),NOVA ALIANÇA,Condor - Ponta Grossa - Nova Rússia,5dfa6d413add2d00027d7ecd,2020-01-07,2,3,3,0.15,0.23,13,61.0,6,3,0
ObjectId(5e0ac0de38e0f90002c5fe6d),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5de80b7e97e4240002df9ea4,2020-01-07,5,12,5,0.38,0.92,13,55.0,9,4,0
ObjectId(5e0ac0feb9ee4e000281ab57),NOVA ALIANÇA,Condor - Ponta Grossa - Oficinas,5dfa6d413add2d00027d7ecd,2020-01-07,0,0,0,0.0,0.0,13,17.0,4,2,1
ObjectId(5e0d63e335e5470002f03184),NOVA ALIANÇA,Condor -  Maringá - Av. Colombo,5de3daf848d3f900024eab83,2020-01-09,10,13,10,0.77,1.0,13,20.0,3,4,0
ObjectId(5e0d63f74ba91d00023ea363),NOVA ALIANÇA,Condor - Ponta Grossa - Uvaranas,5d137415548651000251a699,2020-01-09,2,2,2,0.15,0.15,13,53.0,12,2,1
ObjectId(5de5d6e311d6820002b20443),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5dd05da4cc984d0002062e49,2019-12-10,1,12,9,0.08,1.0,12,31.0,7,5,0
ObjectId(5de5d6e42123e00002040737),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5d9490d3e200bb0002073e01,2019-12-10,3,4,3,0.25,0.33,12,17.0,6,5,0
ObjectId(5deb1ce11944cb0002efd773),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5dd05da4cc984d0002062e49,2019-12-14,8,12,8,0.67,1.0,12,16.0,5,5,0
ObjectId(5deb1ce21944cb0002efd778),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5dd55e22d49b8e0002893a62,2019-12-14,5,12,5,0.42,1.0,12,36.0,6,5,0
ObjectId(5def1155c938410002249a2b),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5dd66d4b4fe0c0000245e094,2019-12-17,7,12,7,0.58,1.0,12,59.0,4,4,0
ObjectId(5def11570e41970002a246f1),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Oficinas,5d137415548651000251a699,2019-12-17,2,3,2,0.17,0.25,12,38.0,8,1,1
ObjectId(5df23deb3b1c6a0002c1af2f),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5de15a0e45d34f0002ffed18,2019-12-12,7,10,9,0.58,0.83,12,33.0,16,5,0
ObjectId(5df2a1ca56ffcd0002dd1ea6),NOVA ALIANÇA,Max Atacadista - Arapongas,5d67da43fa75be0002278bf5,2019-12-18,6,9,6,0.5,0.75,12,58.0,10,4,0
ObjectId(5df457563204370002957997),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5d949a01b8c27a0002e7a49f,2019-12-21,4,10,4,0.33,0.83,12,9.0,8,3,0
ObjectId(5e080c889c390b0002273589),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5d137415548651000251a699,2020-01-02,2,4,2,0.17,0.33,12,15.0,9,2,1
ObjectId(5e080c899c390b000227358e),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Oficinas,5d137415548651000251a699,2020-01-02,1,3,1,0.08,0.25,12,11.0,8,2,1
ObjectId(5e0c1257a472490002322d0d),NOVA ALIANÇA,Super Muffato - Cascavel - Comercial,5e0775a174d8df0002d039c3,2020-01-08,6,7,6,0.5,0.58,12,36.0,10,2,1
ObjectId(5e0c1272d5a4d300023a2c4a),NOVA ALIANÇA,Super Muffato - Cascavel - Parque São Paulo,5df364be76bd3700020bc0da,2020-01-08,7,7,7,0.58,0.58,12,35.0,4,3,0
ObjectId(5e0d63f72768000002ddbc3d),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5e076de374d8df0002d03163,2020-01-09,0,0,0,0.0,0.0,12,,0,1,1
ObjectId(5e0f8af9684bcd0002a26385),NOVA ALIANÇA,Max Atacadista - Londrina - Tiradentes,5dd57665c53f450002659951,2020-01-10,4,6,5,0.33,0.5,12,45.0,23,4,0
ObjectId(5e0f8b62381c360002f80bc4),NOVA ALIANÇA,Super Muffato - Maringá - João Paulino,5dddb8f03351a30002b1a43c,2020-01-09,0,0,9,0.0,0.0,12,67.0,10,3,0
ObjectId(5e0f8bf5684bcd0002a26606),NOVA ALIANÇA,Super Muffato - Maringá - Av São Paulo,5dee7b85bb3f200002f887ef,2020-01-09,7,7,7,0.58,0.58,12,199.0,16,4,0
ObjectId(5e0f8ce8381c360002f80c67),NOVA ALIANÇA,"Super Muffato - Londrina - Duque ",5d83cd00e813380002cc47f7,2020-01-09,6,6,6,0.5,0.5,12,14.0,15,3,0
ObjectId(5e0f8f65684bcd0002a268d0),NOVA ALIANÇA,Super Muffato - Cascavel - Brasil,5dfa418902d14a00025b8c84,2020-01-09,10,12,10,0.83,1.0,12,32.0,8,5,0
ObjectId(5e0f920798ad94000261013d),NOVA ALIANÇA,Super Muffato - Londrina - Aeroporto,5d83cd00e813380002cc47f7,2020-01-09,6,6,7,0.5,0.5,12,26.0,13,3,0
ObjectId(5e0f923b98ad940002610156),NOVA ALIANÇA,Super Muffato - Londrina - Av JK,5d83cd00e813380002cc47f7,2020-01-09,7,8,8,0.58,0.67,12,14.0,14,3,0
ObjectId(5e0f94bfbde2db000284cdec),NOVA ALIANÇA,Max Atacadista - Paranaguá,5dd45b8a22b9470002bac6f2,2020-01-09,10,9,9,0.83,0.75,12,75.0,4,3,0
ObjectId(5e1006defbdd0e000259df35),NOVA ALIANÇA,Super Muffato - Londrina - Aeroporto,5d83cd00e813380002cc47f7,2020-01-11,2,3,3,0.17,0.25,12,17.0,17,5,0
ObjectId(5e13288032d7fd0002841085),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5dba2fb37e1b730002b70db8,2020-01-11,4,10,4,0.33,0.83,12,35.0,6,5,0
ObjectId(5e169e6a4aab170002abdde2),NOVA ALIANÇA,Super Muffato - Foz do Iguaçu - Boicy,5e13cf23825c400002e89197,2020-01-16,4,6,10,0.33,0.5,12,78.0,8,4,0
ObjectId(5e169e781411300002c4cfd3),NOVA ALIANÇA,Super Muffato - Foz do Iguaçu - Vila A,5d84e5d9a725f30002f036fd,2020-01-16,8,8,8,0.67,0.67,12,25.0,6,5,0
ObjectId(5e169e7f86c93300020c98a5),NOVA ALIANÇA,Super Muffato - Ibiporã - Centro,5d43407a2fabe70002091889,2020-01-16,4,4,4,0.33,0.33,12,45.0,29,4,0
ObjectId(5e18aff07ff69100027efa71),NOVA ALIANÇA,Max Atacadista - Curitiba - Bairro Alto,5e11237d98775b0002237592,2020-01-13,9,9,9,0.75,0.75,12,,10,5,0
ObjectId(5e18aff17ff69100027efa76),NOVA ALIANÇA,Max Atacadista - Curitiba - Bairro Alto,5dd8357ae4d96d00024dac8b,2020-01-15,9,10,8,0.75,0.83,12,,12,5,0
ObjectId(5e18aff1bce62f00028b265b),NOVA ALIANÇA,Max Atacadista - São José dos Pinhais - Afonso Pena,5df0f157585efe000206b2ef,2020-01-13,5,8,9,0.42,0.67,12,9.0,4,1,1
ObjectId(5e18aff1bce62f00028b2660),NOVA ALIANÇA,Max Atacadista - São José dos Pinhais - Afonso Pena,5df0f157585efe000206b2ef,2020-01-15,0,10,4,0.0,0.83,12,20.0,12,2,1
ObjectId(5e18b0c76977d90002636d41),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5dfa6d413add2d00027d7ecd,2020-01-13,4,9,4,0.33,0.75,12,23.0,10,4,0
ObjectId(5e18b0c7e840b80002417936),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Oficinas,5dfa6d413add2d00027d7ecd,2020-01-13,4,12,4,0.33,1.0,12,13.0,6,4,0
ObjectId(5e18b0c867a52200022422ac),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Uvaranas,5dba2fb37e1b730002b70db8,2020-01-15,7,12,7,0.58,1.0,12,14.0,4,4,0
ObjectId(5e18b0c96977d90002636d50),NOVA ALIANÇA,Super Muffato - Ponta Grossa - Nova Rússia,5dfa6d413add2d00027d7ecd,2020-01-11,6,10,6,0.5,0.83,12,10.0,6,3,0
ObjectId(5e18b1fa487841000233a456),NOVA ALIANÇA,"Super Muffato - Londrina - Madre ",5d83cd00e813380002cc47f7,2020-01-15,9,9,9,0.75,0.75,12,13.0,6,3,0
ObjectId(5e18b7298acc1d00026eb6be),NOVA ALIANÇA,Max Atacadista - Campo Comprido,5df3c1ec778b9a0002b7c219,2020-01-14,7,7,7,0.58,0.58,12,23.0,8,4,0
ObjectId(5e18bb11e1663e0002e6f94f),NOVA ALIANÇA,Super Muffato - Toledo - Maripá,5e1376a1403f430002e2b922,2020-01-16,10,12,10,0.83,1.0,12,52.0,4,5,0
ObjectId(5e18bb23e0ed7f0002281757),NOVA ALIANÇA,Super Muffato - Toledo - Parigot,5e1376a1403f430002e2b922,2020-01-16,9,11,9,0.75,0.92,12,52.0,4,4,0
ObjectId(5e0034d8bf80620002bf7d8d),LOHN BIER,TodoDia - Araucária,5d9f89dd18bb460002151a1f,2019-12-30,12,12,12,1.0,1.0,12,5.0,2,4,0
ObjectId(5e0d63cf399b0500023f207c),LOHN BIER,TodoDia - Araucária,5d1b4c5886c7bb0002d46563,2020-01-09,12,12,12,1.0,1.0,12,7.0,4,1,1
ObjectId(5df7cddb0a8fa80002757a78),LATICÍNIOS HECKE,Big - Curitiba - Santa Felicidade,5d94b47d7574da0002e493d5,2019-12-17,0,0,2,0.0,0.0,3,19.0,6,2,1
ObjectId(5df7cddb602cfc0002652d57),LATICÍNIOS HECKE,Walmart - Curitiba - Juvevê,5dcecb23b28db70002bede9a,2019-12-17,2,3,2,0.67,1.0,3,40.0,8,3,0
ObjectId(5df7cddcf2ff6a0002302039),LATICÍNIOS HECKE,Big - Curitiba - Xaxim,5dbc21b2e883f000021556ce,2019-12-17,1,2,1,0.33,0.67,3,30.0,4,3,0
ObjectId(5df7cddd8efe1900027ebed8),LATICÍNIOS HECKE,Big - Curitiba - Av. Paraná,5de43e99fe98a30002a2c9da,2019-12-17,2,3,2,0.67,1.0,3,96.0,2,2,1
ObjectId(5df7cddedc96d50002dfd7db),LATICÍNIOS HECKE,Big - Curitiba - Arthur Bernardes,5dbc21b2e883f000021556ce,2019-12-17,1,1,2,0.33,0.33,3,44.0,4,5,0
ObjectId(5df7cddfda7f200002d5b860),LATICÍNIOS HECKE,Big - Curitiba - Portão,5dbc21b2e883f000021556ce,2019-12-17,1,2,1,0.33,0.67,3,38.0,6,4,0
ObjectId(5e20bcca68896e00027806a5),LATICÍNIOS HECKE,Big - Curitiba - Boa Vista,5dc2cb035d818b000215db02,2020-01-20,0,0,0,0.0,0.0,3,36.0,6,3,0
ObjectId(5e20bccb37416800024f465c),LATICÍNIOS HECKE,Big  - Foz do Iguaçu - Jardim Monjollo,5e13cf23825c400002e89197,2020-01-20,2,3,2,0.67,1.0,3,7.0,2,5,0
ObjectId(5e20bccb41f63a0002f788b7),LATICÍNIOS HECKE,Big - Curitiba - Av. Paraná,5d5f29834aa445000265877a,2020-01-20,0,3,0,0.0,1.0,3,65.0,6,4,0
ObjectId(5e20bccbd6f69a00028aa0ac),LATICÍNIOS HECKE,Mercadorama - Curitiba - Rebouças,5e18cfe23a580e0002564dde,2020-01-20,0,3,0,0.0,1.0,3,20.0,4,1,1
ObjectId(5e20bccc68791c00029317b5),LATICÍNIOS HECKE,Big - Londrina - Helena,5d669adf3a6c7e0002b841f0,2020-01-20,0,2,0,0.0,0.67,3,12.0,4,4,0
ObjectId(5e20bccc6a0f19000256699d),LATICÍNIOS HECKE,Big - Curitiba - Santa Felicidade,5dce0520e76220000245e1e8,2020-01-20,0,0,0,0.0,0.0,3,19.0,6,3,0
ObjectId(5e251ef19945c60002dc512c),LATICÍNIOS HECKE,Big  - Foz do Iguaçu - Jardim Monjollo,5dfc4241918546000202959f,2020-01-27,1,1,1,0.33,0.33,3,11.0,2,5,0
ObjectId(5e2f3939929d3900020c4616),LATICÍNIOS HECKE,Mercadorama - Curitiba - Comendador Araújo,5cc764c5e3cc6f00387529f3,2020-01-29,0,3,0,0.0,1.0,3,13.0,4,3,0
ObjectId(5e2f3939f3ad730002dbdcc3),LATICÍNIOS HECKE,Big - Curitiba - Portão,5de7a6d06409810002f9e2ed,2020-01-29,1,2,1,0.33,0.67,3,19.0,2,3,0
ObjectId(5e2f393ccbb3e000024f1f68),LATICÍNIOS HECKE,Big - Curitiba - Arthur Bernardes,5cc764c5e3cc6f00387529f3,2020-01-29,0,1,0,0.0,0.33,3,14.0,6,5,0
ObjectId(5e2f3b521611a10002e14d71),LATICÍNIOS HECKE,Mercadorama - Curitiba - Rebouças,5cc764c5e3cc6f00387529f3,2020-01-29,0,3,0,0.0,1.0,3,14.0,6,5,0
ObjectId(5de5d6d90430510002cce9c8),MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,5d4752559842d60002d9641d,2019-12-10,2,2,2,0.67,0.67,3,25.0,5,5,0
ObjectId(5de5d6e064332900023f43dc),MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,5ce898e7b9a066003474afd4,2019-12-10,0,0,0,0.0,0.0,3,44.0,12,3,0
ObjectId(5de5d6e320ec0100020ce58f),MOINHO DO NORDESTE,Condor - Colombo - Maracanã,5dc8bc4b1d748d00029a51cb,2019-12-10,0,0,0,0.0,0.0,3,29.0,6,4,0
ObjectId(5de5d6e411d6820002b20448),MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,5dd8357ae4d96d00024dac8b,2019-12-10,0,1,0,0.0,0.33,3,14.0,10,4,0
ObjectId(5de5d6e82cd5b50002846108),MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,5dc1e88767625a0002d06324,2019-12-10,0,2,0,0.0,0.67,3,,3,5,0
ObjectId(5de5d6ea5280970002068497),MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,5dd55e22d49b8e0002893a62,2019-12-10,0,1,0,0.0,0.33,3,27.0,6,4,0
ObjectId(5de5d6ec2123e0000204074b),MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,5d2b478afee3f400023e27af,2019-12-10,0,0,0,0.0,0.0,3,7.0,6,5,0
ObjectId(5de5d6f211d6820002b20461),MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,5dd47cc133d62b0002387d3b,2019-12-10,0,1,0,0.0,0.33,3,18.0,5,3,0
ObjectId(5de5d6f320ec0100020ce5a3),MOINHO DO NORDESTE,Condor - Curitiba - Umbará,5dbed90ee618f600022692b7,2019-12-10,0,3,0,0.0,1.0,3,37.0,6,5,0
ObjectId(5de5d6f42123e0000204075a),MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,5dc408b19ea40000027abb30,2019-12-10,0,1,0,0.0,0.33,3,8.0,4,5,0
ObjectId(5de5d6f42cd5b50002846112),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5d603b5e170bbf000268d101,2019-12-10,0,0,0,0.0,0.0,3,19.0,4,4,0
ObjectId(5de5d6f511d6820002b20466),MOINHO DO NORDESTE,Condor -  Londrina,5d8b89ff96251600029c5566,2019-12-10,0,0,0,0.0,0.0,3,27.0,6,3,0
ObjectId(5de5d6f62cd5b50002846117),MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,5d214ecd3cc3870002993d43,2019-12-10,0,2,0,0.0,0.67,3,11.0,6,5,0
ObjectId(5de5d6f920ec0100020ce5b0),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5dd03193d974f4000213e579,2019-12-10,0,0,0,0.0,0.0,3,56.0,8,3,0
ObjectId(5de5d6fc20ec0100020ce5ba),MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,5d4752559842d60002d9641d,2019-12-10,0,0,0,0.0,0.0,3,17.0,8,5,0
ObjectId(5de5d6fc2cd5b50002846121),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5dba2ec821b78d000233c88e,2019-12-10,0,1,0,0.0,0.33,3,,4,5,0
ObjectId(5de5d6fe52809700020684ab),MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,5d1b8973b204600002a2b3c0,2019-12-10,0,0,1,0.0,0.0,3,32.0,4,5,0
ObjectId(5de5d6ff11d6820002b2047f),MOINHO DO NORDESTE,Condor - Curitiba - Derosso,5d1eb0ac05834f0002a6f85f,2019-12-10,0,1,1,0.0,0.33,3,23.0,4,3,0
ObjectId(5de5d70098464e00020df0a5),MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,5d603b5e170bbf000268d101,2019-12-10,1,1,1,0.33,0.33,3,32.0,7,5,0
ObjectId(5de5d70211d6820002b20484),MOINHO DO NORDESTE,Condor - Araucária - BR,5dcc1b432d4ff20002da7cd0,2019-12-10,2,2,2,0.67,0.67,3,59.0,4,2,1
ObjectId(5de879e6e9ec0500022c1339),MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,5d92a44ddaf60800023761b3,2019-12-12,0,0,0,0.0,0.0,3,8.0,6,5,0
ObjectId(5de879ece9ec0500022c133e),MOINHO DO NORDESTE,Condor - Curitiba - Ahú,5d9f9b05d33d2000021b6a1b,2019-12-12,2,3,2,0.67,1.0,3,9.0,8,5,0
