activityId,companyName,establishmentName,workerId,date,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateRuptures,rateOutStorage,mixSize,averageRating,duration,marker
ObjectId(5dc02d8793a59d000296cb91),COCA-COLA FEMSA,Condor - Curitiba - João Bettega,5db977134cd67d0002bba83b,2019-11-11,0,0,0,0.0,0.0,28,1,7.0,attention
ObjectId(5dc0887c5c1add0002ac18cd),COCA-COLA FEMSA,Rio Verde - Almirante Tamandare,5d4752559842d60002d9641d,2019-11-06,0,0,0,0.0,0.0,28,5,47.0,ok
ObjectId(5dc0887d5c1add0002ac18d2),COCA-COLA FEMSA,Rio Verde - Almirante Tamandare,5d90066411c9fd0002e7e431,2019-11-07,0,0,0,0.0,0.0,28,3,129.0,ok
ObjectId(5dc088837c1f7100020e2472),COCA-COLA FEMSA,TodoDia - Araucária,5cc77920e3cc6f003875753a,2019-11-06,0,0,0,0.0,0.0,28,4,43.0,ok
ObjectId(5dc18949a529a20002883796),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5da4e04a1df65e0002395f4f,2019-11-09,0,0,0,0.0,0.0,28,4,45.0,ok
ObjectId(5dc18a627cccdb0002fd036d),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5d62abd08e65c200021be3ef,2019-11-11,0,0,0,0.0,0.0,28,5,66.0,ok
ObjectId(5dc18b3f7cccdb0002fd03f9),COCA-COLA FEMSA,Condor - Curitiba - Santa Quitéria,5dae1bdcfd8abd000253b680,2019-11-08,0,0,0,0.0,0.0,28,5,210.0,ok
ObjectId(5dc191c1e9fe5a0002bb8fbf),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5d90066411c9fd0002e7e431,2019-11-12,0,0,0,0.0,0.0,28,3,125.0,ok
ObjectId(5dc191c7e9fe5a0002bb8fd1),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5d4ca3dd8584f200027201be,2019-11-09,0,0,0,0.0,0.0,28,3,45.0,ok
ObjectId(5dc1b56b27a1800002909055),COCA-COLA FEMSA,Max Atacadista - São José dos Pinhais - Afonso Pena,5da666a450aef70002227b32,2019-11-08,0,0,18,0.0,0.0,28,3,223.0,ok
ObjectId(5dc1b56cfee7ea00024b72af),COCA-COLA FEMSA,Max Atacadista - São José dos Pinhais - Afonso Pena,5db517e158b2540002dc74f2,2019-11-09,0,0,0,0.0,0.0,28,3,15.0,ok
ObjectId(5dcc0450169aae0002d2d13c),COCA-COLA FEMSA,Condor - Curitiba - São Braz,5d0983ec6045c10002f8d5f6,2019-11-18,0,0,0,0.0,0.0,28,2,38.0,attention
ObjectId(5dcc0451169aae0002d2d155),COCA-COLA FEMSA,Condor - Curitiba - São Braz,5dae1bdcfd8abd000253b680,2019-11-14,0,0,0,0.0,0.0,28,3,259.0,ok
ObjectId(5dcc0451a62975000205017b),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5d62abd08e65c200021be3ef,2019-11-20,0,0,0,0.0,0.0,28,4,93.0,ok
ObjectId(5dcc0657169aae0002d2d3ba),COCA-COLA FEMSA,Big - Curitiba - Pinheirinho (erro),5da5f89c3778a80002097293,2019-11-14,0,0,0,0.0,0.0,28,5,43.0,ok
ObjectId(5dcc175410d5020002052a05),COCA-COLA FEMSA,Condor - Curitiba - Sítio Cercado,5d7ad8c943ae200002cbc807,2019-11-15,0,0,0,0.0,0.0,28,3,43.0,ok
ObjectId(5dcc175510d5020002052a0f),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5dae1bdcfd8abd000253b680,2019-11-15,0,0,0,0.0,0.0,28,3,109.0,ok
ObjectId(5dcc1755290e4a0002160eb2),COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,5d89e8e1dcd22f0002496741,2019-11-15,0,0,0,0.0,0.0,28,5,38.0,ok
ObjectId(5dcc17554cff310002a70faa),COCA-COLA FEMSA,Big - Curitiba - Pinheirinho (erro),5daa32561f47c700024aa1f6,2019-11-15,0,0,0,0.0,0.0,28,4,51.0,ok
ObjectId(5dcc1755c4ceb300020af4bb),COCA-COLA FEMSA,Condor - Curitiba - Novo Mundo,5d5592f1908c800002a39c3f,2019-11-15,0,0,0,0.0,0.0,28,5,42.0,ok
ObjectId(5dcc1755c4ceb300020af4c0),COCA-COLA FEMSA,Condor - Curitiba - Umbará,5d7d3fca6049be00028026a5,2019-11-15,0,0,0,0.0,0.0,28,4,103.0,ok
ObjectId(5dcc214062e61f0002654942),COCA-COLA FEMSA,Big - Curitiba - Portão,5cbf7e97c988da0039803bfb,2019-11-17,0,0,0,0.0,0.0,28,5,241.0,ok
ObjectId(5dcc562d2dd3130002270acb),COCA-COLA FEMSA,TodoDia - Araucária,5d1b4c5886c7bb0002d46563,2019-11-14,0,0,0,0.0,0.0,28,3,25.0,ok
ObjectId(5dd3f9f340042900558845d5),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2019-11-19,0,0,0,0.0,0.0,28,3,148.0,ok
ObjectId(5dd3fa7140042900558845da),COCA-COLA FEMSA,Condor - Almirante Tamandaré - Alto Pinheiros,5d7ad8c943ae200002cbc807,2019-11-19,0,0,0,0.0,0.0,28,4,65.0,ok
ObjectId(5dd3fe3a9eb9a10043a3076a),COCA-COLA FEMSA,Condor - Fazenda Rio Grande,5d7a4828d1f0070002500813,2019-11-21,0,0,0,0.0,0.0,28,5,137.0,ok
ObjectId(5dd3fe439eb9a10043a30774),COCA-COLA FEMSA,Condor - Almirante Tamandaré - Alto Pinheiros,5cee8f4cb9a066003480f049,2019-11-20,0,0,0,0.0,0.0,28,3,20.0,ok
ObjectId(5dd3fe509eb9a10043a30788),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2019-11-21,0,0,0,0.0,0.0,28,2,285.0,attention
ObjectId(5dd3fe539eb9a10043a3078d),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5da71b107fb7170002ad6e33,2019-11-22,0,0,0,0.0,0.0,28,1,60.0,attention
ObjectId(5dd5683303fac7000214ed15),COCA-COLA FEMSA,Mercadorama - Curitiba - Batel,5dae645a554d5300020e450d,2019-11-21,0,0,0,0.0,0.0,28,3,49.0,ok
ObjectId(5dd5976bdf198500029d0894),COCA-COLA FEMSA,Mercadorama - Curitiba - General Osório,5ce92798b9a0660034752df0,2019-11-22,0,0,0,0.0,0.0,28,4,43.0,ok
ObjectId(5dd7e9643e34100002a3dec6),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5ce883eab9a0660034747586,2019-11-24,0,0,0,0.0,0.0,28,3,96.0,ok
ObjectId(5dd7ea6b58ae2300020cfff2),COCA-COLA FEMSA,Condor - Curitiba - Ahú,5d4752559842d60002d9641d,2019-11-23,0,0,0,0.0,0.0,28,4,164.0,ok
ObjectId(5dd7ea6b5bb9e100023c7cd1),COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,5d7d8911f35a310002363dc4,2019-11-23,0,0,0,0.0,0.0,28,4,63.0,ok
ObjectId(5dd7ea6cd417d70002fb398e),COCA-COLA FEMSA,Mercadorama - Curitiba - Batel,5dbed90ee618f600022692b7,2019-11-23,0,0,0,0.0,0.0,28,3,106.0,ok
ObjectId(5dd7ebd49162e9000298cb85),COCA-COLA FEMSA,Big - Curitiba - Portão,5cbf7e97c988da0039803bfb,2019-11-26,0,0,0,0.0,0.0,28,5,152.0,ok
ObjectId(5dd81bc0a2e33b000245072e),COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,5da9244397fc8600020d7556,2019-11-24,0,0,0,0.0,0.0,28,3,182.0,ok
ObjectId(5dd81bc1798b8000027b6bef),COCA-COLA FEMSA,Max Atacadista - Araucária,5db4db0e58b2540002dc6791,2019-11-24,0,0,0,0.0,0.0,28,2,28.0,attention
ObjectId(5dd81bc500fe6c000266cb6a),COCA-COLA FEMSA,Condor - Curitiba - Torres,5d28e7901313480002c6bb94,2019-11-24,0,0,0,0.0,0.0,28,4,86.0,ok
ObjectId(5dd81bc576fda200023a9fb5),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5ce883eab9a0660034747586,2019-11-24,0,0,0,0.0,0.0,28,5,55.0,ok
ObjectId(5dd81bc591139f0002d6c5ee),COCA-COLA FEMSA,Condor - Colombo - Maracanã,5dc8bc4b1d748d00029a51cb,2019-11-24,0,0,0,0.0,0.0,28,2,38.0,attention
ObjectId(5dd81bc8d514c60002d32bbc),COCA-COLA FEMSA,Condor - Curitiba - Boa Vista,5dbb60edcaaa3b000206a06e,2019-11-24,0,0,0,0.0,0.0,28,4,96.0,ok
ObjectId(5dd81d9fcd730900021d83a6),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5dbed90ee618f600022692b7,2019-11-23,0,0,0,0.0,0.0,28,5,106.0,ok
ObjectId(5dd8a7d16b73180002ed8688),COCA-COLA FEMSA,Mercadorama - Curitiba - General Osório,5dd2141d62474900027e426c,2019-11-30,0,0,0,0.0,0.0,28,3,79.0,ok
ObjectId(5ddd6dcca365f10002bebaf4),COCA-COLA FEMSA,Condor - Curitiba - Boa Vista,5dba2ec821b78d000233c88e,2019-11-27,0,0,0,0.0,0.0,28,3,136.0,ok
ObjectId(5ddd6dcfa365f10002bebb03),COCA-COLA FEMSA,Condor - Curitiba - Boa Vista,5dc8bc4b1d748d00029a51cb,2019-11-30,0,0,0,0.0,0.0,28,3,258.0,ok
ObjectId(5dec6e4a72539f00027630f4),COCA-COLA FEMSA,TodoDia - Araucária,5dd07e89596a5300027525f6,2019-12-15,0,0,0,0.0,0.0,28,2,100.0,attention
ObjectId(5df0e32f22a9d40002ae3625),COCA-COLA FEMSA,Mercadorama - Curitiba - Bacacheri,5ddbc93fa0858200020cc22b,2019-12-12,0,0,0,0.0,0.0,28,3,30.0,ok
ObjectId(5df23bcead1ae700028507f9),COCA-COLA FEMSA,Condor - Curitiba - Umbará,5dd07e89596a5300027525f6,2019-12-15,0,0,0,0.0,0.0,28,3,67.0,ok
ObjectId(5df3834b51aa4b0002c14023),COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,5d4ca3dd8584f200027201be,2019-12-15,0,0,0,0.0,0.0,28,4,,ok
ObjectId(5dfccd3ef5b8310002e21db9),COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,5d434aef4cb39500023ccdfc,2019-12-22,0,0,0,0.0,0.0,28,4,369.0,ok
ObjectId(5dfccd42942efd0002fc90d3),COCA-COLA FEMSA,Condor - Curitiba - Pinheirinho,5de65dc9ce411e0002f83896,2019-12-22,0,0,0,0.0,0.0,28,3,440.0,ok
ObjectId(5e05136d83e08b0002b00138),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5d705860e78ae40002821a3e,2019-12-27,0,0,0,0.0,0.0,28,2,356.0,attention
ObjectId(5e065a6961094b0002589000),COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,5dbd7ddca7c24d0002f596bd,2019-12-29,0,0,0,0.0,0.0,28,1,59.0,attention
ObjectId(5e0a3e910669e90002823a81),COCA-COLA FEMSA,Maxxi - Curitiba - Fazendinha,5df400ca4d394b0002e55a35,2020-01-03,0,0,0,0.0,0.0,28,5,71.0,ok
ObjectId(5e0a3e910b342d00021264b2),COCA-COLA FEMSA,Maxxi - Curitiba - Boqueirão,5df0f157585efe000206b2ef,2020-01-03,0,0,0,0.0,0.0,28,1,8.0,attention
ObjectId(5e0e320b988f620002d01c3c),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5dc54a2c24b821000264b1e9,2020-01-05,0,0,0,0.0,0.0,28,3,61.0,ok
ObjectId(5e0e3a9191d50a00020086d0),COCA-COLA FEMSA,Condor - Curitiba - Torres,5d62abd08e65c200021be3ef,2020-01-03,0,0,0,0.0,0.0,28,3,83.0,ok
ObjectId(5e0e3a92056c530002cb58b0),COCA-COLA FEMSA,Condor - Curitiba - Sítio Cercado,5dd0aa510ab3830002cda43b,2020-01-03,0,0,0,0.0,0.0,28,1,104.0,attention
ObjectId(5e0e3a93aa356c0002a63dd7),COCA-COLA FEMSA,Condor - Curitiba - Brasília,5d1574b198473f0002f113bc,2020-01-03,0,0,0,0.0,0.0,28,4,67.0,ok
ObjectId(5e0e3a93d88d7300023ad21f),COCA-COLA FEMSA,Condor - Curitiba - Boa Vista,5dfd21e82954a70002cd4155,2020-01-04,0,0,0,0.0,0.0,28,3,134.0,ok
ObjectId(5e0e3a94e1fbe80002f43e95),COCA-COLA FEMSA,Condor - São José dos Pinhais - Centro,5df0f157585efe000206b2ef,2020-01-04,0,0,0,0.0,0.0,28,3,36.0,ok
ObjectId(5e0e3a94fce4570002fab260),COCA-COLA FEMSA,Condor - Piraquara - Centro,5ddd228481ab6c0002619b96,2020-01-04,0,0,0,0.0,0.0,28,4,111.0,ok
ObjectId(5e0e3a99c986a200027a40d9),COCA-COLA FEMSA,Condor - Curitiba - Ahú,5d4f4c5918d17300029d4c85,2020-01-04,0,0,0,0.0,0.0,28,3,,ok
ObjectId(5e1006eb2f9b7b0002436d05),COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,5df0f157585efe000206b2ef,2020-01-11,0,0,0,0.0,0.0,28,1,4.0,attention
ObjectId(5e18b2aaa433a200020a9f31),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5e11237d98775b0002237592,2020-01-12,0,0,0,0.0,0.0,28,4,,ok
ObjectId(5e18b2aab8731100024369fe),COCA-COLA FEMSA,Condor - São José dos Pinhais - Centro,5df0f157585efe000206b2ef,2020-01-12,0,0,0,0.0,0.0,28,1,8.0,attention
ObjectId(5e18b2b4b873110002436a03),COCA-COLA FEMSA,Condor - São José dos Pinhais - Centro,5d6a67e857564a000280bcd4,2020-01-11,0,0,0,0.0,0.0,28,3,50.0,ok
ObjectId(5e18b2b5e224220002ddc3ec),COCA-COLA FEMSA,Condor - Piraquara - Centro,5ded4938b3d8a700027f005c,2020-01-11,0,0,0,0.0,0.0,28,4,208.0,ok
ObjectId(5e18b2bc9004d20002628b47),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5dba2ec821b78d000233c88e,2020-01-11,0,0,0,0.0,0.0,28,4,140.0,ok
ObjectId(5e1cccf5554d370002520a5f),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5dbf4c6abdda6a0002b68276,2020-01-14,0,0,0,0.0,0.0,28,4,261.0,ok
ObjectId(5e1cccf6554d370002520a64),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5de80dc97700080002b69ce9,2020-01-15,0,0,0,0.0,0.0,28,4,108.0,ok
ObjectId(5e1cccf8554d370002520a6e),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5d1d3d19382ec300021c0cbe,2020-01-17,0,0,0,0.0,0.0,28,4,125.0,ok
ObjectId(5e1e06eb69bbc10002b4ed1a),COCA-COLA FEMSA,Condor - Piraquara - Centro,5def2841adb7900002d8841d,2020-01-15,0,0,0,0.0,0.0,28,5,58.0,ok
ObjectId(5e1e289c2214920002d3ecea),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5e0b65ffd8f2720002fb1ea1,2020-01-15,0,0,0,0.0,0.0,28,3,185.0,ok
ObjectId(5e251ef89945c60002dc5159),COCA-COLA FEMSA,Max Contemporânea Atacarejo - Araucária,5df0f157585efe000206b2ef,2020-01-27,0,0,0,0.0,0.0,28,1,7.0,attention
ObjectId(5e30845de318320002a6da0d),COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,5d5aa99f83a3dd0002fed554,2020-01-29,0,0,0,0.0,0.0,28,3,194.0,ok
ObjectId(5dbc7b5942cdc20002fbe651),COCA-COLA FEMSA,Condor - Curitiba - João Bettega,5d1574b198473f0002f113bc,2019-11-02,26,33,34,0.35616438356164382,0.45205479452054792,73,4,142.0,ok
ObjectId(5dbc7b598680b90002543c9a),COCA-COLA FEMSA,Condor -  Araucária - Bairro Costeira,5d1574b198473f0002f113bc,2019-11-02,32,61,33,0.43835616438356162,0.83561643835616439,73,5,25.0,ok
ObjectId(5dbc7b59b509ce000210926a),COCA-COLA FEMSA,Condor - Araucária - BR,5d9f89dd18bb460002151a1f,2019-11-02,31,62,32,0.42465753424657532,0.84931506849315064,73,3,201.0,ok
ObjectId(5dc594a025dda100021af293),COCA-COLA FEMSA,Condor - Curitiba - Derosso,5db517e158b2540002dc74f2,2019-11-10,6,8,7,0.0821917808219178,0.1095890410958904,73,5,34.0,ok
ObjectId(5dcc1dc7d0ab69000205204b),COCA-COLA FEMSA,Condor - Curitiba - Umbará,5dae1bdcfd8abd000253b680,2019-11-18,26,35,34,0.35616438356164382,0.47945205479452052,73,4,234.0,ok
ObjectId(5dcc1dc7d0ab690002052050),COCA-COLA FEMSA,Condor - Curitiba - Sítio Cercado,5dae1bdcfd8abd000253b680,2019-11-18,29,35,37,0.39726027397260272,0.47945205479452052,73,5,187.0,ok
ObjectId(5dcc1e8a0bac9900022e63e5),COCA-COLA FEMSA,Condor - Curitiba - Umbará,5d7d3fca6049be00028026a5,2019-11-15,1,12,2,0.0136986301369863,0.16438356164383561,73,1,17.0,attention
ObjectId(5dcc1eb71a56db0002168db5),COCA-COLA FEMSA,Condor - Curitiba - Cajuru,5d7d8911f35a310002363dc4,2019-11-15,0,35,0,0.0,0.47945205479452052,73,1,130.0,attention
ObjectId(5dcc1eb96f72aa0002967f0c),COCA-COLA FEMSA,Condor - Curitiba - Torres,5d62abd08e65c200021be3ef,2019-11-15,0,0,1,0.0,0.0,73,5,82.0,ok
ObjectId(5dcc1ebc6f72aa0002967f11),COCA-COLA FEMSA,Condor - Campo Largo - Centro,5d0983ec6045c10002f8d5f6,2019-11-17,0,59,0,0.0,0.80821917808219179,73,2,83.0,attention
ObjectId(5dcc1ebc6f72aa0002967f16),COCA-COLA FEMSA,Condor - Curitiba - Wenceslau Braz,5dae645a554d5300020e450d,2019-11-15,26,48,27,0.35616438356164382,0.65753424657534243,73,3,109.0,ok
ObjectId(5dbc912bc353990002e7d132),COCA-COLA FEMSA,Rio Verde - Almirante Tamandare,5d7d87d6f35a310002363d77,2019-11-04,0,0,10,0.0,0.0,110,3,169.0,ok
ObjectId(5dc0314ec71c2f000275cc4b),COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,5db977134cd67d0002bba83b,2019-11-11,0,0,0,0.0,0.0,110,1,34.0,attention
ObjectId(5dc0314f0babad000232e5d0),COCA-COLA FEMSA,Condor - Curitiba - João Bettega,5db977134cd67d0002bba83b,2019-11-11,0,0,0,0.0,0.0,110,1,19.0,attention
ObjectId(5dc0314f1780de0002f6d477),COCA-COLA FEMSA,Condor - Curitiba - Santa Cândida,5d93526219117c0002975227,2019-11-11,0,0,0,0.0,0.0,110,1,229.0,attention
ObjectId(5dc03150c71c2f000275cc50),COCA-COLA FEMSA,Condor - Curitiba - João Bettega,5d1574b198473f0002f113bc,2019-11-05,0,0,0,0.0,0.0,110,5,75.0,ok
ObjectId(5dc031541780de0002f6d495),COCA-COLA FEMSA,Condor - Curitiba - Santa Cândida,5d4ca3dd8584f200027201be,2019-11-08,0,0,0,0.0,0.0,110,4,38.0,ok
ObjectId(5dc03154c71c2f000275cc6c),COCA-COLA FEMSA,Condor - Curitiba - João Bettega,5ce92798b9a0660034752df0,2019-11-08,0,0,0,0.0,0.0,110,5,32.0,ok
ObjectId(5dc088a8b9f9380002ec61f6),COCA-COLA FEMSA,Rio Verde - Almirante Tamandare,5d4752559842d60002d9641d,2019-11-10,0,0,0,0.0,0.0,110,4,21.0,ok
ObjectId(5dc088a9b9f9380002ec61fe),COCA-COLA FEMSA,TodoDia - Araucária,5d9f89dd18bb460002151a1f,2019-11-11,0,0,0,0.0,0.0,110,2,10.0,attention
ObjectId(5dc18a277cccdb0002fd0359),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5da4e04a1df65e0002395f4f,2019-11-09,0,0,0,0.0,0.0,110,5,21.0,ok
ObjectId(5dc18af729bec80002ba5467),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5d62abd08e65c200021be3ef,2019-11-11,0,0,0,0.0,0.0,110,3,82.0,ok
ObjectId(5dc18baa29bec80002ba54aa),COCA-COLA FEMSA,Condor - Curitiba - Santa Quitéria,5d1574b198473f0002f113bc,2019-11-06,0,0,0,0.0,0.0,110,5,109.0,ok
ObjectId(5dc18bad29bec80002ba54b9),COCA-COLA FEMSA,Condor - Curitiba - Santa Quitéria,5cc77920e3cc6f003875753a,2019-11-09,0,0,0,0.0,0.0,110,5,55.0,ok
ObjectId(5dc19200e6e6490002560c0c),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5d4f4c5918d17300029d4c85,2019-11-12,0,0,0,0.0,0.0,110,3,78.0,ok
ObjectId(5dc1b6545770f40002ea5206),COCA-COLA FEMSA,Max Atacadista - São José dos Pinhais - Afonso Pena,5db517e158b2540002dc74f2,2019-11-09,0,0,0,0.0,0.0,110,4,10.0,ok
ObjectId(5dc1b655941d6f00022b724e),COCA-COLA FEMSA,Max Atacadista - Pinhais - Centro,5db977134cd67d0002bba83b,2019-11-08,0,0,0,0.0,0.0,110,1,78.0,attention
ObjectId(5dc3345be8838c0002542b71),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5dba2ec821b78d000233c88e,2019-11-13,65,94,68,0.59090909090909094,0.8545454545454545,110,5,140.0,ok
ObjectId(5dc9893ec1c1a70002db0de3),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5dae1bdcfd8abd000253b680,2019-11-16,61,72,66,0.55454545454545456,0.65454545454545454,110,5,438.0,ok
ObjectId(5dcc046ca629750002050185),COCA-COLA FEMSA,Condor - Curitiba - São Braz,5d0983ec6045c10002f8d5f6,2019-11-18,0,0,0,0.0,0.0,110,2,18.0,attention
ObjectId(5dcc046d4b99db000291c4ab),COCA-COLA FEMSA,Condor - Curitiba - Marechal,5d62abd08e65c200021be3ef,2019-11-18,0,0,0,0.0,0.0,110,5,58.0,ok
ObjectId(5dcc1969a25ba100028dc02a),COCA-COLA FEMSA,Mercadorama - Curitiba - Bacacheri,5ce883eab9a0660034747586,2019-11-17,0,0,0,0.0,0.0,110,4,90.0,ok
ObjectId(5dcc196a0825ee00021d57ed),COCA-COLA FEMSA,Condor - Curitiba - Novo Mundo,5d5592f1908c800002a39c3f,2019-11-15,0,0,0,0.0,0.0,110,4,19.0,ok
ObjectId(5dcc196a0825ee00021d57f2),COCA-COLA FEMSA,Mercadorama - Curitiba - Rebouças,5da86820f83c3300028dd090,2019-11-15,0,0,0,0.0,0.0,110,3,45.0,ok
ObjectId(5dcc197230338700026b7f3b),COCA-COLA FEMSA,TodoDia - Araucária,5db4db0e58b2540002dc6791,2019-11-15,0,0,0,0.0,0.0,110,3,15.0,ok
ObjectId(5dcc197330338700026b7f54),COCA-COLA FEMSA,Condor - Curitiba - Umbará,5d7d3fca6049be00028026a5,2019-11-15,0,0,0,0.0,0.0,110,1,28.0,attention
ObjectId(5dd3f8fe40042900558845cb),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2019-11-19,0,0,0,0.0,0.0,110,3,86.0,ok
ObjectId(5dd3fdd89eb9a10043a306f2),COCA-COLA FEMSA,Condor - Fazenda Rio Grande,5dac8debabdc4d00022b52fb,2019-11-21,0,0,0,0.0,0.0,110,1,75.0,attention
ObjectId(5dd3fde39eb9a10043a30701),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2019-11-21,0,0,0,0.0,0.0,110,1,282.0,attention
ObjectId(5dd3fde69eb9a10043a30706),COCA-COLA FEMSA,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2019-11-22,0,0,0,0.0,0.0,110,2,157.0,attention
ObjectId(5dd3fdef9eb9a10043a3070b),COCA-COLA FEMSA,Condor - Almirante Tamandaré - Alto Pinheiros,5cee8f4cb9a066003480f049,2019-11-20,0,0,0,0.0,0.0,110,2,27.0,attention
ObjectId(5dd568958c00c20002302ad4),COCA-COLA FEMSA,Mercadorama - Curitiba - Batel,5dae1bdcfd8abd000253b680,2019-11-21,0,0,0,0.0,0.0,110,5,74.0,ok
ObjectId(5dd5689628baad0002c39136),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5dae1bdcfd8abd000253b680,2019-11-21,0,0,0,0.0,0.0,110,5,,ok
ObjectId(5dd7e9395a4eb40002a95555),COCA-COLA FEMSA,Mercadorama - Curitiba - General Osório,5ce92798b9a0660034752df0,2019-11-24,0,0,0,0.0,0.0,110,5,63.0,ok
ObjectId(5dd7e93a5a4eb40002a9555a),COCA-COLA FEMSA,Mercadorama - Curitiba - General Osório,5daa32561f47c700024aa1f6,2019-11-25,0,0,0,0.0,0.0,110,3,,ok
ObjectId(5dd7e93d51b0cd00028282c4),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5da9c33e197c810002cf4639,2019-11-25,0,0,0,0.0,0.0,110,3,128.0,ok
ObjectId(5dd7e93d8f356d0002a7eeb0),COCA-COLA FEMSA,TodoDia - Araucária,5ce92798b9a0660034752df0,2019-11-27,0,0,0,0.0,0.0,110,4,23.0,ok
ObjectId(5dd7e94151b0cd00028282d8),COCA-COLA FEMSA,Mercadorama - Curitiba - Comendador Araújo,5dbed90ee618f600022692b7,2019-11-29,0,0,0,0.0,0.0,110,4,219.0,ok
ObjectId(5dd7ec15e82a760002c494cb),COCA-COLA FEMSA,Big - Curitiba - Portão,5d7ad8c943ae200002cbc807,2019-11-26,0,0,0,0.0,0.0,110,4,41.0,ok
ObjectId(5dd8a7c9ebe9d90002310c33),COCA-COLA FEMSA,Mercadorama - Curitiba - General Osório,5dd2a665849da70002026762,2019-11-30,0,0,0,0.0,0.0,110,4,98.0,ok
ObjectId(5e20c4b0f72c180002dc3cb4),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5e0d24ce283cdf00027c2c5d,2020-01-18,0,0,0,0.0,0.0,118,4,144.0,ok
ObjectId(5e28450f0e6a54000275924f),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5e1b674548147c000225b0b3,2020-01-23,0,0,0,0.0,0.0,118,4,448.0,ok
ObjectId(5e29e6d85a84e800029f57fc),COCA-COLA FEMSA,Condor - Curitiba - Novo Mundo,5d2cac9867d0eb0002367eed,2020-01-24,0,0,0,0.0,0.0,118,3,200.0,ok
ObjectId(5e29e6d879863c0002517fd9),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5df0f157585efe000206b2ef,2020-01-24,0,0,0,0.0,0.0,118,1,24.0,attention
ObjectId(5e2b1ca21bb2970002f6b0b0),COCA-COLA FEMSA,Condor - São José dos Pinhais - Rua Joinville,5df0f157585efe000206b2ef,2020-01-26,0,0,0,0.0,0.0,118,1,26.0,attention
ObjectId(5e2b1caa04f43b0002f9b2e1),COCA-COLA FEMSA,Condor - Curitiba - Novo Mundo,5e110e1fe8ee8300022d3157,2020-01-27,0,0,0,0.0,0.0,118,1,323.0,attention
ObjectId(5e2b1cab1bb2970002f6b0ba),COCA-COLA FEMSA,Condor - São José dos Pinhais - Rua Joinville,5df0f157585efe000206b2ef,2020-01-25,0,0,0,0.0,0.0,118,1,29.0,attention
ObjectId(5e2b1cac4a29cd000278441e),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5dba2ec821b78d000233c88e,2020-01-27,0,0,0,0.0,0.0,118,1,115.0,attention
ObjectId(5d13739381672d0002b3fe25),COCA-COLA FEMSA,Triunfo Supermercados - Curitiba - Centro,5cf7ecd0530e8a000254d579,2019-06-28,0,0,0,0.0,0.0,115,2,,attention
