activityId,companyName,establishmentName,workerId,date,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating,marker
ObjectId(5e0e3a97859aa40002258ccb),COCA-COLA FEMSA,Condor - São José dos Pinhais - Rua Joinville,5df55762512e9100022dec32,2020-01-03,0,0,0,0.0,0.0,28,85.0,33,5,0
ObjectId(5e0e3a99c986a200027a40d9),COCA-COLA FEMSA,Condor - Curitiba - Ahú,5d4f4c5918d17300029d4c85,2020-01-04,0,0,0,0.0,0.0,28,,22,3,0
ObjectId(5e18b2aaa433a200020a9f31),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5e11237d98775b0002237592,2020-01-12,0,0,0,0.0,0.0,28,,32,4,0
ObjectId(5e18b2b4b873110002436a03),COCA-COLA FEMSA,Condor - São José dos Pinhais - Centro,5d6a67e857564a000280bcd4,2020-01-11,0,0,0,0.0,0.0,28,50.0,20,3,0
ObjectId(5e18b2b5e224220002ddc3ec),COCA-COLA FEMSA,Condor - Piraquara - Centro,5ded4938b3d8a700027f005c,2020-01-11,0,0,0,0.0,0.0,28,208.0,36,4,0
ObjectId(5e18b2bc9004d20002628b47),COCA-COLA FEMSA,Condor - Curitiba - Água Verde,5dba2ec821b78d000233c88e,2020-01-11,0,0,0,0.0,0.0,28,140.0,18,4,0
ObjectId(5e1cccf5554d370002520a5f),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5dbf4c6abdda6a0002b68276,2020-01-14,0,0,0,0.0,0.0,28,261.0,27,4,0
ObjectId(5e1cccf6554d370002520a64),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5de80dc97700080002b69ce9,2020-01-15,0,0,0,0.0,0.0,28,108.0,30,4,0
ObjectId(5e1cccf8554d370002520a6e),COCA-COLA FEMSA,Condor - Curitiba - Champagnat,5d1d3d19382ec300021c0cbe,2020-01-17,0,0,0,0.0,0.0,28,125.0,14,4,0
ObjectId(5e1e06eb69bbc10002b4ed1a),COCA-COLA FEMSA,Condor - Piraquara - Centro,5def2841adb7900002d8841d,2020-01-15,0,0,0,0.0,0.0,28,58.0,21,5,0
ObjectId(5e1e289c2214920002d3ecea),COCA-COLA FEMSA,Condor - Curitiba - Cristo Rei,5e0b65ffd8f2720002fb1ea1,2020-01-15,0,0,0,0.0,0.0,28,185.0,22,3,0
ObjectId(5e30845de318320002a6da0d),COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,5d5aa99f83a3dd0002fed554,2020-01-29,0,0,0,0.0,0.0,28,194.0,27,3,0
ObjectId(5e0ac0daeb7e040002d019bc),RBR,Walmart - Curitiba - Juvevê,5dd97ac0a653040002ed1704,2020-01-07,15,15,15,1.0,1.0,15,12.0,2,3,0
ObjectId(5e0d63f40881b30002f838a6),RBR,Big - Curitiba - Santa Felicidade,5e0d6a312f35d50002e5656a,2020-01-09,15,15,15,1.0,1.0,15,36.0,10,4,0
ObjectId(5e0d63f82768000002ddbc42),RBR,Walmart - Curitiba - Juvevê,5dd97ac0a653040002ed1704,2020-01-09,15,15,15,1.0,1.0,15,25.0,2,5,0
ObjectId(5e13fb6cf6c1880002be3c5d),RBR,Walmart - Curitiba - Juvevê,5dd97ac0a653040002ed1704,2020-01-14,9,15,9,0.6,1.0,15,22.0,6,4,0
ObjectId(5e169e68c6758a0002a07fc9),RBR,Walmart - Curitiba - Juvevê,5dd97ac0a653040002ed1704,2020-01-16,11,15,11,0.73,1.0,15,18.0,2,5,0
ObjectId(5e194171ccfc3f0002823b41),RBR,Walmart - Curitiba - Juvevê,5dd97ac0a653040002ed1704,2020-01-18,12,15,12,0.8,1.0,15,28.0,0,5,0
ObjectId(5e1fd8e0c4267f0002d61eb9),RBR,Big - Curitiba - Santa Felicidade,5dc7fe2a14a47c0002ed1745,2020-01-23,8,15,8,0.53,1.0,15,35.0,2,4,0
ObjectId(5e2faacc314a25000266731d),RBR,Big - Curitiba - Torres,5e1b87cc8ebf820002c6c810,2020-02-04,2,2,2,0.13,0.13,15,27.0,11,3,0
ObjectId(5e04295202eb3e000212f685),MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,5dbed90ee618f600022692b7,2020-01-02,1,3,1,0.33,1.0,3,23.0,4,5,0
ObjectId(5e04295802eb3e000212f68a),MOINHO DO NORDESTE,Condor - Curitiba - Derosso,5da5f89c3778a80002097293,2020-01-02,0,1,0,0.0,0.33,3,49.0,6,5,0
ObjectId(5e0429691bec4a000254f099),MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,5de3d6c048d3f900024ea7e3,2020-01-02,1,2,1,0.33,0.67,3,38.0,8,5,0
ObjectId(5e057add1a258d00028862b9),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5de2c182210b520002235be2,2020-01-03,1,1,1,0.33,0.33,3,51.0,6,3,0
ObjectId(5e057adfeff5640002559981),MOINHO DO NORDESTE,Condor - Colombo - Maracanã,5da9244397fc8600020d7556,2020-01-03,0,0,0,0.0,0.0,3,-326.0,5,4,0
ObjectId(5e057ae7eff564000255998b),MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,5deeb375c3d5ab000280001d,2020-01-03,1,1,1,0.33,0.33,3,13.0,4,4,0
ObjectId(5e057aebeff564000255999a),MOINHO DO NORDESTE,Condor -  Londrina,5d669adf3a6c7e0002b841f0,2020-01-03,0,0,0,0.0,0.0,3,19.0,6,4,0
ObjectId(5e06cc57d45d7a00024381f8),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5dd03193d974f4000213e579,2020-01-04,0,0,0,0.0,0.0,3,51.0,4,5,0
ObjectId(5e06cc589eafbf000298a347),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,5d9f9b05d33d2000021b6a1b,2020-01-04,1,1,1,0.33,0.33,3,20.0,8,5,0
ObjectId(5e06cc5a525fda00023ee8f3),MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,5dd55e22d49b8e0002893a62,2020-01-04,0,1,0,0.0,0.33,3,16.0,4,5,0
ObjectId(5e06cc5b525fda00023ee8f8),MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,5dd55e22d49b8e0002893a62,2020-01-04,0,1,0,0.0,0.33,3,53.0,6,4,0
ObjectId(5e06cc5cc211c30002b118e1),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5dd55e22d49b8e0002893a62,2020-01-04,2,3,2,0.67,1.0,3,7.0,6,5,0
ObjectId(5e06cc5d525fda00023ee8fd),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5dbf4c6abdda6a0002b68276,2020-01-04,1,2,1,0.33,0.67,3,18.0,3,5,0
ObjectId(5e06cc5d5e193700021842e4),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5dbf4c6abdda6a0002b68276,2020-01-04,0,2,1,0.0,0.67,3,21.0,4,5,0
ObjectId(5e06cc5e55ba14000218d9ff),MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,5cfd561517937800023253fe,2020-01-04,0,0,0,0.0,0.0,3,57.0,6,5,0
ObjectId(5e06cc5f525fda00023ee902),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5dbf4c6abdda6a0002b68276,2020-01-04,0,0,3,0.0,0.0,3,8.0,4,4,0
ObjectId(5e06cc5f9eafbf000298a351),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5d9f9b05d33d2000021b6a1b,2020-01-04,0,0,0,0.0,0.0,3,6.0,8,5,0
ObjectId(5e06cc659eafbf000298a356),MOINHO DO NORDESTE,Condor - Curitiba - Umbará,5d9f9b05d33d2000021b6a1b,2020-01-04,0,3,0,0.0,1.0,3,13.0,7,4,0
ObjectId(5e06cc695e9e780002d72bbd),MOINHO DO NORDESTE,Condor - Curitiba - São Braz,5d1b8973b204600002a2b3c0,2020-01-04,1,1,1,0.33,0.33,3,,7,5,0
ObjectId(5e06cc6ee721060002a99892),MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,5d1574b198473f0002f113bc,2020-01-04,0,3,0,0.0,1.0,3,143.0,4,3,0
ObjectId(5e06cc6f525fda00023ee907),MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,5e0147bd87e3f10002390449,2020-01-04,0,0,0,0.0,0.0,3,24.0,6,4,0
ObjectId(5e06cc75d45d7a0002438243),MOINHO DO NORDESTE,Condor - Curitiba - Marechal,5d1eb0ac05834f0002a6f85f,2020-01-04,0,1,0,0.0,0.33,3,21.0,6,3,0
ObjectId(5e06cc75d45d7a0002438248),MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,5dffe7a0c835730002398fa6,2020-01-04,0,0,1,0.0,0.0,3,43.0,10,5,0
ObjectId(5e06cc76525fda00023ee934),MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,5e0147bd87e3f10002390449,2020-01-04,0,0,0,0.0,0.0,3,25.0,6,4,0
ObjectId(5e06cc78525fda00023ee93e),MOINHO DO NORDESTE,Condor - Curitiba - Brasília,5d1eb0ac05834f0002a6f85f,2020-01-04,0,0,0,0.0,0.0,3,43.0,6,5,0
ObjectId(5e06cc79525fda00023ee943),MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,5d92a44ddaf60800023761b3,2020-01-04,0,0,0,0.0,0.0,3,17.0,4,5,0
ObjectId(5e06cc7ad45d7a0002438261),MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,5dbf4c6abdda6a0002b68276,2020-01-04,0,1,0,0.0,0.33,3,48.0,8,5,0
ObjectId(5e06cc7bc211c30002b1191d),MOINHO DO NORDESTE,Condor - Colombo - Maracanã,5da8ff299fbc3f000268693e,2020-01-04,0,1,0,0.0,0.33,3,33.0,6,4,0
ObjectId(5e06cc7cd45d7a000243826b),MOINHO DO NORDESTE,Condor - Araucária - BR,5dbc21b2e883f000021556ce,2020-01-04,1,1,1,0.33,0.33,3,138.0,6,5,0
ObjectId(5e06cc7dc211c30002b11922),MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,5dec10bef3609700028887a4,2020-01-04,0,0,0,0.0,0.0,3,8.0,4,5,0
ObjectId(5e06cc81c211c30002b11927),MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,5ce897b9b9a066003474ac32,2020-01-04,0,0,0,0.0,0.0,3,41.0,4,5,0
ObjectId(5e06cc82525fda00023ee95c),MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,5deeb375c3d5ab000280001d,2020-01-04,1,1,1,0.33,0.33,3,15.0,4,3,0
ObjectId(5e06cc849eafbf000298a38d),MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,5d9f89dd18bb460002151a1f,2020-01-04,0,1,0,0.0,0.33,3,265.0,4,4,0
ObjectId(5e06cc85c211c30002b11931),MOINHO DO NORDESTE,Condor -  Campo Largo - Loteamento São José,5d0983ec6045c10002f8d5f6,2020-01-04,0,1,0,0.0,0.33,3,73.0,4,3,0
ObjectId(5e0c1256862c5700023a4f42),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5de71d91c46ae70002e5e4eb,2020-01-08,0,2,0,0.0,0.67,3,39.0,17,5,0
ObjectId(5e0c1272b859b90002cdab84),MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,5d137415548651000251a699,2020-01-08,0,0,0,0.0,0.0,3,48.0,6,4,0
ObjectId(5e0c127606805300024486f6),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5dfa6d413add2d00027d7ecd,2020-01-08,1,1,1,0.33,0.33,3,16.0,4,5,0
ObjectId(5e0c127898f3730002745c4a),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5d1d3f4a382ec300021c0d56,2020-01-08,1,2,1,0.33,0.67,3,19.0,8,5,0
ObjectId(5e0c127a0680530002448705),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5d1d3f4a382ec300021c0d56,2020-01-08,1,1,1,0.33,0.33,3,37.0,8,4,0
ObjectId(5e0c127d38e0f90002c5fefb),MOINHO DO NORDESTE,Condor - Curitiba - São Braz,5e0810beaeadc20002c3ede8,2020-01-08,0,0,0,0.0,0.0,3,60.0,5,4,0
ObjectId(5e0c127e0680530002448714),MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,5e0147bd87e3f10002390449,2020-01-08,0,0,0,0.0,0.0,3,20.0,6,3,0
ObjectId(5e0c127e7509180002c4f466),MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,5df52cea512e9100022dcd7b,2020-01-08,1,2,1,0.33,0.67,3,71.0,6,5,0
ObjectId(5e0c127f7509180002c4f46b),MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,5dc316d4455d6a0002dfab27,2020-01-08,0,1,0,0.0,0.33,3,50.0,8,5,0
ObjectId(5e0c128198f3730002745c59),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5db0ed3108a9ce00021639c6,2020-01-08,0,1,0,0.0,0.33,3,86.0,6,5,0
ObjectId(5e0c1282068053000244871e),MOINHO DO NORDESTE,Condor - Curitiba - Marechal,5dcd1e4497f3a60002d3bcff,2020-01-08,0,1,0,0.0,0.33,3,30.0,6,5,0
ObjectId(5e0c128398f3730002745c5e),MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,5dffe7a0c835730002398fa6,2020-01-08,0,1,0,0.0,0.33,3,21.0,7,5,0
ObjectId(5e0c12844719ed000267b10f),MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,5dc316d4455d6a0002dfab27,2020-01-08,0,2,0,0.0,0.67,3,25.0,6,5,0
ObjectId(5e0c12850680530002448723),MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,5dfd21e82954a70002cd4155,2020-01-08,1,1,1,0.33,0.33,3,24.0,16,5,0
ObjectId(5e0c128998f3730002745c68),MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,5e0147bd87e3f10002390449,2020-01-08,0,2,0,0.0,0.67,3,21.0,6,5,0
ObjectId(5e0eb5706a87df0002ea1eda),MOINHO DO NORDESTE,Condor -  Londrina,5d8b89ff96251600029c5566,2020-01-10,0,0,0,0.0,0.0,3,,6,5,0
ObjectId(5e1006ed6a98490002508ea8),MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,5dc565dcf11fd30002472120,2020-01-11,2,2,3,0.67,0.67,3,12.0,8,3,0
ObjectId(5e1006eefbdd0e000259df59),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5de71d91c46ae70002e5e4eb,2020-01-11,0,2,0,0.0,0.67,3,36.0,19,5,0
ObjectId(5e1006f5fbdd0e000259df68),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5dd55e22d49b8e0002893a62,2020-01-11,1,1,1,0.33,0.33,3,9.0,6,5,0
ObjectId(5e1006f62f9b7b0002436d28),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5d1d3f4a382ec300021c0d56,2020-01-11,2,3,0,0.67,1.0,3,11.0,8,4,0
ObjectId(5e1006f7753b2d00022422b2),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5d1d3f4a382ec300021c0d56,2020-01-11,1,2,0,0.33,0.67,3,24.0,8,4,0
ObjectId(5e1006f9753b2d00022422b7),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5de93585fbdfee0002c7bb24,2020-01-11,0,3,0,0.0,1.0,3,14.0,2,3,0
ObjectId(5e1006fa2f9b7b0002436d2d),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5de3d6c048d3f900024ea7e3,2020-01-11,0,0,0,0.0,0.0,3,59.0,6,5,0
ObjectId(5e1006fbfbdd0e000259df75),MOINHO DO NORDESTE,Condor - Curitiba - Umbará,5db0ed3108a9ce00021639c6,2020-01-11,0,3,0,0.0,1.0,3,24.0,4,5,0
ObjectId(5e1006fc2f9b7b0002436d32),MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,5db0ed3108a9ce00021639c6,2020-01-11,2,2,2,0.67,0.67,3,19.0,4,4,0
ObjectId(5e1006fd2f9b7b0002436d37),MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,5df52cea512e9100022dcd7b,2020-01-11,0,2,0,0.0,0.67,3,33.0,10,4,0
ObjectId(5e1006ff753b2d00022422c7),MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,5de93585fbdfee0002c7bb24,2020-01-11,1,3,1,0.33,1.0,3,10.0,4,5,0
ObjectId(5e1007062f9b7b0002436d4e),MOINHO DO NORDESTE,Condor - Curitiba - Brasília,5de3d6c048d3f900024ea7e3,2020-01-11,0,1,0,0.0,0.33,3,64.0,8,5,0
ObjectId(5e10070b2f9b7b0002436d58),MOINHO DO NORDESTE,Condor - Curitiba - Ahú,5dfc41c60c86380002cc5e8b,2020-01-11,2,2,2,0.67,0.67,3,35.0,4,4,0
ObjectId(5e10070e753b2d00022422ea),MOINHO DO NORDESTE,Condor - Araucária - BR,5dbc21b2e883f000021556ce,2020-01-11,0,0,0,0.0,0.0,3,37.0,4,4,0
ObjectId(5e1007102f9b7b0002436d5d),MOINHO DO NORDESTE,Condor - Campo Largo - Centro,5da71b107fb7170002ad6e33,2020-01-11,2,2,3,0.67,0.67,3,14.0,4,5,0
ObjectId(5e1007158b36bf00028c3979),MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,5dea5a8b495b9d000273b486,2020-01-11,0,0,0,0.0,0.0,3,17.0,8,3,0
ObjectId(5e154cfc2632fe0002c89568),MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,5de2999e585cc6000210ad6c,2020-01-15,0,0,0,0.0,0.0,3,67.0,6,5,0
ObjectId(5e154cfea527490002634393),MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,5e076de374d8df0002d03163,2020-01-15,0,0,0,0.0,0.0,3,36.0,6,5,0
ObjectId(5e154d00d1562400022669e8),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5e076de374d8df0002d03163,2020-01-15,1,1,1,0.33,0.33,3,22.0,4,5,0
ObjectId(5e154d01d1562400022669ed),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5dcd1e4497f3a60002d3bcff,2020-01-15,0,2,1,0.0,0.67,3,14.0,6,3,0
ObjectId(5e154d03d1562400022669f2),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5dcd1e4497f3a60002d3bcff,2020-01-15,0,1,0,0.0,0.33,3,27.0,6,4,0
ObjectId(5e154d043a5dec0002809336),MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,5cfd561517937800023253fe,2020-01-15,0,0,0,0.0,0.0,3,27.0,10,5,0
ObjectId(5e154d0510dcc600023213a6),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5d16487bb67b2200027fd0b0,2020-01-15,1,1,1,0.33,0.33,3,32.0,4,3,0
ObjectId(5e154d05f5f73c000263259f),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5cc764c5e3cc6f00387529f3,2020-01-15,0,0,0,0.0,0.0,3,25.0,8,5,0
ObjectId(5e154d08eca21f0002976696),MOINHO DO NORDESTE,Condor - Curitiba - São Braz,5cc86453bc41910038188d7a,2020-01-15,0,1,0,0.0,0.33,3,59.0,8,5,0
ObjectId(5e154d0bf5f73c00026325b1),MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,5de3d6c048d3f900024ea7e3,2020-01-15,0,1,0,0.0,0.33,3,48.0,5,4,0
ObjectId(5e154d0c6f24010002447b7f),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5de3d6c048d3f900024ea7e3,2020-01-15,0,1,0,0.0,0.33,3,60.0,6,5,0
ObjectId(5e154d1c3a5dec0002809357),MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,5ce9c746b9a0660034769abd,2020-01-15,0,3,0,0.0,1.0,3,46.0,3,5,0
ObjectId(5e154d1eeca21f00029766a1),MOINHO DO NORDESTE,Condor - Curitiba - Ahú,5d92a44ddaf60800023761b3,2020-01-15,2,2,2,0.67,0.67,3,15.0,4,4,0
ObjectId(5e17f008a1d2a800025981e5),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5ce9c746b9a0660034769abd,2020-01-17,0,2,0,0.0,0.67,3,56.0,4,5,0
ObjectId(5e19414fccfc3f0002823b23),MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,5dd5254933d62b000238addf,2020-01-18,0,2,0,0.0,0.67,3,66.0,4,3,0
ObjectId(5e19416f63fc1c00024e8b94),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5d1d3f4a382ec300021c0d56,2020-01-18,1,2,0,0.33,0.67,3,34.0,8,3,0
ObjectId(5e1941720536bf0002dc7842),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5dbf4c6abdda6a0002b68276,2020-01-18,0,0,0,0.0,0.0,3,8.0,4,3,0
ObjectId(5e194177ccfc3f0002823b61),MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,5dd5254933d62b000238addf,2020-01-18,0,2,0,0.0,0.67,3,20.0,4,4,0
ObjectId(5e19417f7a81e4000275df7e),MOINHO DO NORDESTE,Condor - Curitiba - Cajuru,5df0f157585efe000206b2ef,2020-01-18,0,2,0,0.0,0.67,3,25.0,8,3,0
ObjectId(5e194180df77ff00026b6393),MOINHO DO NORDESTE,Condor - Curitiba - Ahú,5e0147bd87e3f10002390449,2020-01-18,2,2,2,0.67,0.67,3,29.0,3,3,0
ObjectId(5e1941817a81e4000275df83),MOINHO DO NORDESTE,Condor - Araucária - BR,5d1574b198473f0002f113bc,2020-01-18,1,1,1,0.33,0.33,3,10.0,6,5,0
ObjectId(5e194183ccfc3f0002823b7d),MOINHO DO NORDESTE,Condor - Campo Largo - Centro,5d0983ec6045c10002f8d5f6,2020-01-18,1,2,0,0.33,0.67,3,54.0,4,3,0
ObjectId(5e194184df77ff00026b639d),MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,5dec10bef3609700028887a4,2020-01-18,0,0,0,0.0,0.0,3,8.0,6,3,0
ObjectId(5e1941857a81e4000275df88),MOINHO DO NORDESTE,Condor -  Londrina,5d669adf3a6c7e0002b841f0,2020-01-18,0,0,0,0.0,0.0,3,20.0,6,4,0
ObjectId(5e1e874914c9e700025cae5b),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5de71d91c46ae70002e5e4eb,2020-01-22,0,0,0,0.0,0.0,3,21.0,9,4,0
ObjectId(5e1e8757131c0e0002fa5913),MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,5dfa6d413add2d00027d7ecd,2020-01-22,0,0,1,0.0,0.0,3,36.0,4,5,0
ObjectId(5e1e8770077e11000239bc50),MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,5dfa6d413add2d00027d7ecd,2020-01-22,0,1,0,0.0,0.33,3,26.0,3,4,0
ObjectId(5e1e87722026010002bf6e4a),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5dfa6d413add2d00027d7ecd,2020-01-22,1,1,1,0.33,0.33,3,20.0,8,5,0
ObjectId(5e1e87732026010002bf6e4f),MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,5dbf4c6abdda6a0002b68276,2020-01-22,1,3,1,0.33,1.0,3,16.0,4,4,0
ObjectId(5e1e87742026010002bf6e54),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5dbf4c6abdda6a0002b68276,2020-01-22,0,2,0,0.0,0.67,3,28.0,6,5,0
ObjectId(5e1e8775bba30800027d95f6),MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,5de7a14fccd3f400029548b6,2020-01-22,0,0,0,0.0,0.0,3,37.0,6,4,0
ObjectId(5e1e87760ce02a0002ebb564),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5d1fa4239445ca0002ad77d8,2020-01-22,0,1,0,0.0,0.33,3,31.0,4,5,0
ObjectId(5e1e8777ff306300025bff4f),MOINHO DO NORDESTE,Condor - Curitiba - Umbará,5db0ed3108a9ce00021639c6,2020-01-22,0,1,1,0.0,0.33,3,47.0,6,3,0
ObjectId(5e1e87782026010002bf6e6d),MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,5de80dc97700080002b69ce9,2020-01-22,0,2,1,0.0,0.67,3,16.0,8,5,0
ObjectId(5e1e877c0ce02a0002ebb582),MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,5e0883c967dd340002954f11,2020-01-22,0,2,0,0.0,0.67,3,35.0,8,5,0
ObjectId(5e1e877d0ce02a0002ebb58a),MOINHO DO NORDESTE,Condor - Curitiba - Novo Mundo,5daa32561f47c700024aa1f6,2020-01-22,0,1,0,0.0,0.33,3,29.0,4,4,0
ObjectId(5e1e877e14c9e700025cae9a),MOINHO DO NORDESTE,Condor - Curitiba - Marechal,5d1fa4239445ca0002ad77d8,2020-01-22,0,0,0,0.0,0.0,3,20.0,4,5,0
ObjectId(5e1fd8e8776509000298e361),MOINHO DO NORDESTE,Condor - Curitiba - Campo Comprido,5dc7fe2a14a47c0002ed1745,2020-01-23,1,1,1,0.33,0.33,3,25.0,4,4,0
ObjectId(5e1fd8e9776509000298e366),MOINHO DO NORDESTE,Condor - Curitiba - Derosso,5d1fa4239445ca0002ad77d8,2020-01-23,0,3,0,0.0,1.0,3,14.0,3,5,0
ObjectId(5e1fd8e9776509000298e36b),MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,5d1fa4239445ca0002ad77d8,2020-01-23,0,1,0,0.0,0.33,3,13.0,4,5,0
ObjectId(5e212a4dc211200002308ec5),MOINHO DO NORDESTE,Condor - Ponta Grossa - Uvaranas,5dfa6d413add2d00027d7ecd,2020-01-24,0,0,0,0.0,0.0,3,27.0,8,5,0
ObjectId(5e212a57c211200002308eca),MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,5e076de374d8df0002d03163,2020-01-24,0,0,0,0.0,0.0,3,21.0,4,4,0
ObjectId(5e227bd32b473f00021f6789),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,5de71d91c46ae70002e5e4eb,2020-01-25,0,0,0,0.0,0.0,3,32.0,10,4,0
ObjectId(5e227bd4d73ef500023dd82e),MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,5de71d91c46ae70002e5e4eb,2020-01-25,0,0,0,0.0,0.0,3,23.0,11,4,0
ObjectId(5e227bdc0bbe7f000234f2c3),MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,5dd55e22d49b8e0002893a62,2020-01-25,1,1,1,0.33,0.33,3,25.0,8,5,0
ObjectId(5e227bde463eda0002a09c4d),MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,5df263b83f471c0002d3f15c,2020-01-25,0,1,1,0.0,0.33,3,33.0,6,5,0
ObjectId(5e227bde463eda0002a09c52),MOINHO DO NORDESTE,Condor - Fazenda Rio Grande,5cfd561517937800023253fe,2020-01-25,0,1,0,0.0,0.33,3,40.0,12,5,0
ObjectId(5e227bdf0bbe7f000234f2cd),MOINHO DO NORDESTE,Condor - Curitiba - Torres,5d1fa4239445ca0002ad77d8,2020-01-25,0,1,0,0.0,0.33,3,16.0,4,4,0
ObjectId(5e227be0459c120002514f3e),MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,5dae5fa36b62590002a4cc91,2020-01-25,0,0,0,0.0,0.0,3,20.0,8,5,0
ObjectId(5e227be2be36830002b91b97),MOINHO DO NORDESTE,Condor - Curitiba - Sítio Cercado,5d6a67e857564a000280bcd4,2020-01-25,1,2,1,0.33,0.67,3,16.0,8,4,0
