activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating
5e41e5a98f04872c5ffcc028,5da9244397fc8600020d7556,2020-02-10,LOHN BIER,Big - Curitiba - Av. Paraná,2,2,2,0.17,0.17,12,,24,
5e41e5a98f04875eb7fcc02c,5da9244397fc8600020d7556,2020-02-10,LOMAN COGUMELOS,Big - Curitiba - Av. Paraná,9,10,9,0.9,1.0,10,,20,
5e41fdd3b8bcbac20f33a93c,5dd2a665849da70002026762,2020-02-10,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Juvevê,1,3,1,0.33,1.0,3,,6,
5e41fdd3b8bcba3d8033a938,5dd2a665849da70002026762,2020-02-10,LOMAN COGUMELOS,Walmart - Curitiba - Juvevê,2,10,2,0.2,1.0,10,,20,
5e41fdd3b8bcbaebbf33a934,5dd2a665849da70002026762,2020-02-10,LOHN BIER,Walmart - Curitiba - Juvevê,4,12,4,0.33,1.0,12,,24,
5e429552c847f2e364675710,5d94b47d7574da0002e493d5,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,3,0,0.0,1.0,3,,6,
5e429552c847f24596675714,5d94b47d7574da0002e493d5,2020-02-11,ROOTS TO GO,Condor - Curitiba - Santa Felicidade,0,5,0,0.0,1.0,5,,10,
5e429b2c101c50f3ba952cad,5dd5254933d62b000238addf,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - João Bettega,0,1,0,0.0,0.33,3,,6,
5e429b2c101c503d62952cb1,5dd5254933d62b000238addf,2020-02-11,ROOTS TO GO,Condor - Curitiba - João Bettega,0,5,0,0.0,1.0,5,,10,
5e42b0d1f4030bcd966e23ba,5e1de308d35962000264d677,2020-02-11,MOINHO DO NORDESTE,Condor - Araucária - BR,1,1,1,0.33,0.33,3,,6,
5e42b0d1f4030b3eb56e23be,5e1de308d35962000264d677,2020-02-11,ROOTS TO GO,Condor - Araucária - BR,0,0,0,0.0,0.0,5,,10,
5e42b63ce5d3b26837acbfc1,5ce897b9b9a066003474ac32,2020-02-11,ROOTS TO GO,Condor -  Paranaguá - Raia,0,4,0,0.0,0.8,5,,10,
5e42b63ce5d3b253d2acbfbd,5ce897b9b9a066003474ac32,2020-02-11,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,1,0,0.0,0.33,3,,6,
5e42b936e5d3b25c9aacc590,5d1b8973b204600002a2b3c0,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,3,,6,
5e42b936e5d3b20931acc594,5d1b8973b204600002a2b3c0,2020-02-11,ROOTS TO GO,Condor - Curitiba - Champagnat,1,1,2,0.2,0.2,5,,10,
5e42c060e5d3b26191accabe,5e1de308d35962000264d677,2020-02-11,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,3,,6,
5e42c060e5d3b208fdaccac2,5e1de308d35962000264d677,2020-02-11,ROOTS TO GO,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,5,,10,
5e42c5fc270be8176458eb71,5df263b83f471c0002d3f15c,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,2,0.67,0.67,3,,6,
5e42c5fc270be8511358eb75,5df263b83f471c0002d3f15c,2020-02-11,ROOTS TO GO,Condor - Curitiba - Ahú,4,4,4,0.8,0.8,5,,10,
5e42ce70270be8ecb958f00b,5dead91d063fcb0002d5c88c,2020-02-11,ROOTS TO GO,Condor -  Maringá  - Av. Paranà,5,5,5,1.0,1.0,5,,10,
5e42ce70270be8d60158f007,5dead91d063fcb0002d5c88c,2020-02-11,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,,6,
5e42cfcd270be835ce58f51c,5e037a06fe9e820002784a6c,2020-02-11,ROOTS TO GO,Condor - Curitiba - Água Verde,0,0,2,0.0,0.0,5,,10,
5e42cfcd270be88cc358f518,5e037a06fe9e820002784a6c,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Água Verde,0,1,0,0.0,0.33,3,,6,
5e42e09a15681f598f5e11a4,5d1fa4239445ca0002ad77d8,2020-02-11,ROOTS TO GO,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,5,,10,
5e42e09a15681f73245e11a0,5d1fa4239445ca0002ad77d8,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,0,0,0.0,0.0,3,,6,
5e42ecfded91e40721688763,5d1fa4239445ca0002ad77d8,2020-02-11,ROOTS TO GO,Condor - Curitiba - Torres,0,1,0,0.0,0.2,5,,10,
5e42ecfded91e4905d68875f,5d1fa4239445ca0002ad77d8,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Torres,0,1,0,0.0,0.33,3,,6,
5e42ede69c66e044237e0397,5de2999e585cc6000210ad6c,2020-02-11,MOINHO DO NORDESTE,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,3,,6,
5e42ede69c66e086247e039b,5de2999e585cc6000210ad6c,2020-02-11,ROOTS TO GO,Condor - Ponta Grossa - Jd. Carvalho,0,2,0,0.0,0.4,5,,10,
5e42f07a9c66e011bf7e0461,5dead91d063fcb0002d5c88c,2020-02-11,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,
5e42f07a9c66e02e937e0465,5dead91d063fcb0002d5c88c,2020-02-11,ROOTS TO GO,Condor -  Maringá - Av. Colombo,2,5,2,0.4,1.0,5,,10,
5e42f8a9ed91e49831688b52,5dea5a8b495b9d000273b486,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,2,0,0.0,0.67,3,,6,
5e42f8a9ed91e416fd688b56,5dea5a8b495b9d000273b486,2020-02-11,ROOTS TO GO,Condor - Curitiba - Boa Vista,0,3,0,0.0,0.6,5,,10,
5e42fea6ed91e40025688ccb,5ce9c746b9a0660034769abd,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,
5e42fea6ed91e4190f688ccf,5ce9c746b9a0660034769abd,2020-02-11,ROOTS TO GO,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,5,,10,
5e42ff04fa5a945972dc98fe,5ce9c746b9a0660034769abd,2020-02-11,MOINHO DO NORDESTE,Condor - São José dos Pinhais - Centro,0,1,0,0.0,0.33,3,,6,
5e42ff04fa5a94ffb6dc9902,5ce9c746b9a0660034769abd,2020-02-11,ROOTS TO GO,Condor - São José dos Pinhais - Centro,0,5,0,0.0,1.0,5,,10,
5e42ff5403114a2388a0b77e,5ce9c746b9a0660034769abd,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Cristo Rei,0,0,0,0.0,0.0,3,,6,
5e42ff5403114af0b2a0b782,5ce9c746b9a0660034769abd,2020-02-11,ROOTS TO GO,Condor - Curitiba - Cristo Rei,0,3,0,0.0,0.6,5,,10,
5e42ff94fa5a943341dc9936,5de2999e585cc6000210ad6c,2020-02-11,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,3,,6,
5e42ff94fa5a9422d9dc993a,5de2999e585cc6000210ad6c,2020-02-11,ROOTS TO GO,Condor - Ponta Grossa - Nova Rússia,0,5,0,0.0,1.0,5,,10,
5e431424bfda594de026c9af,5dc9bfcce3cf360002bf378b,2020-02-11,MOINHO DO NORDESTE,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,3,,6,
5e431424bfda59c66926c9b3,5dc9bfcce3cf360002bf378b,2020-02-11,ROOTS TO GO,Condor - Pinhais - Av. Jacob Macanhan,5,5,5,1.0,1.0,5,,10,
5e431c73fa5a944ccedca101,5daa32561f47c700024aa1f6,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Umbará,0,1,0,0.0,0.33,3,,6,
5e431c73fa5a94afa1dca105,5daa32561f47c700024aa1f6,2020-02-11,ROOTS TO GO,Condor - Curitiba - Umbará,0,5,0,0.0,1.0,5,,10,
5e431ec3bfda598b3726cd90,5da5f89c3778a80002097293,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Santa Quitéria,2,3,2,0.67,1.0,3,,6,
5e431ec3bfda59b27c26cd94,5da5f89c3778a80002097293,2020-02-11,ROOTS TO GO,Condor - Curitiba - Santa Quitéria,0,5,0,0.0,1.0,5,,10,
5e4326cdfa5a947f8bdca6ba,5de3d6c048d3f900024ea7e3,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,3,,6,
5e4326cdfa5a942070dca6be,5de3d6c048d3f900024ea7e3,2020-02-11,ROOTS TO GO,Condor - Curitiba - Pinheirinho,2,2,3,0.4,0.4,5,,10,
5e43391dbfda5926bc26d453,5e11b70a0091d00002e1bf27,2020-02-10,LOHN BIER,Walmart - Curitiba - Jardim das Américas,2,12,2,0.17,1.0,12,,24,
5e43391dbfda594c5e26d457,5e11b70a0091d00002e1bf27,2020-02-10,LOMAN COGUMELOS,Walmart - Curitiba - Jardim das Américas,8,10,8,0.8,1.0,10,,20,
5e43391dbfda59256e26d45b,5e11b70a0091d00002e1bf27,2020-02-10,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,3,3,3,1.0,1.0,3,,6,
5e43a27747ea87b1db944476,5d3793fb8feafa000279f78e,2020-02-11,MOINHO DO NORDESTE,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,3,,6,
5e43a27747ea878a4894447a,5d3793fb8feafa000279f78e,2020-02-11,ROOTS TO GO,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,5,,10,
5e43ee6afa5a9465ffdcb67e,5e1869713a8ea100029e506c,2020-02-12,NOVA ALIANÇA,Super Muffato - Foz do Iguaçu - Shopping Cataratas,9,9,9,0.82,0.82,11,,22,
5e43ee6afa5a9408a2dcb682,5e1869713a8ea100029e506c,2020-02-12,SEU DIVINO,Super Muffato - Foz do Iguaçu - Shopping Cataratas,10,11,10,0.91,1.0,11,,22,
5e40ce598061cf2aaa258c0a,5d26953504aeb800021889d5,2020-02-17,SUPER SAÚDE NUTRI,Verde Mais - Hauer,0,0,0,0.0,0.0,16,,0,
5e3cd9dfbf581b0002c91003,5d1eb0ac05834f0002a6f85f,2020-02-14,SUPER SAÚDE NUTRI,Verde Mais - Xaxim,0,0,0,0.0,0.0,16,,0,
5e324dd5c8b9720002044500,,2020-02-06,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e34f0dd9861d6000221d363,5dffe7a0c835730002398fa6,2020-02-08,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e38e560584d270002dc09d2,,2020-02-11,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e3b885df839230002f7d9f2,5dcd8affde32880002fecf6e,2020-02-13,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e3e2b509a84ea34215ba76f,5de43e99fe98a30002a2c9da,2020-02-15,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e421fd9c847f2d6c1674d8a,5d90066411c9fd0002e7e431,2020-02-18,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e364249b3374d00020e0fba,,2020-02-09,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e3f7cd037f84d0dfca4f311,5de7e593d0943c000243b8d8,2020-02-16,VINHOS TERRAUSTRAL,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,23,,0,
5e3b885e15c79200020e984f,5e13bb63825c400002e87ee7,2020-02-13,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,23,,0,
5e3e2b5b978d0538b600c29b,5df6bb8a7dacc600022ab6e0,2020-02-15,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,23,,0,
5e421fe52691bf0d931a4cc4,5da5f89c3778a80002097293,2020-02-18,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,23,,0,
5e2d07d6981a740002f0d856,,2020-02-02,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,23,,0,
5e3f7cd137f84d5c03a4f319,5de7e593d0943c000243b8d8,2020-02-16,VINHOS TERRAUSTRAL,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,23,,0,
5e3a36da8d93930002b1d701,5dfc4b1f918546000202a159,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,23,,0,
5e3cd9e0bf581b0002c91008,5def565134b96c0002a2071d,2020-02-14,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,23,,0,
5e40ce601563a2e370d8af66,5dd66d4b4fe0c0000245e094,2020-02-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,23,,0,
5e4371640330513508f2483f,5e076de374d8df0002d03163,2020-02-19,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,23,,0,
5e3a36db8d93930002b1d706,5de2999e585cc6000210ad6c,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,23,,0,
5e3cd9e0bf581b0002c9100d,5dfa6d413add2d00027d7ecd,2020-02-14,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,23,,0,
5e40ce6a1563a283bed8af6e,5dfa6d413add2d00027d7ecd,2020-02-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,23,,0,
5e437166e6792387269dbf2b,5df929b0739f8a00029be468,2020-02-19,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,23,,0,
5e3a36dc8d93930002b1d70b,5dd58db3ea8bb1000212e5c3,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,23,,0,
5e3cd9e1ada1fd00022315cb,5dd55e22d49b8e0002893a62,2020-02-14,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,23,,0,
5e40ce6a9dea2e9f333eff25,,2020-02-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,23,,0,
5e437167033051ccc9f24847,5df929b0739f8a00029be468,2020-02-19,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,23,,0,
5e3a36dd8d93930002b1d710,5dfc4b1f918546000202a159,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,,0,
5e3cd9e2bf581b0002c9101c,5dfa6d413add2d00027d7ecd,2020-02-14,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,,0,
5e40ce6bd67f8937783fc400,5dfa6d413add2d00027d7ecd,2020-02-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,,0,
5e43716803305132d4f2484f,5df929b0739f8a00029be468,2020-02-19,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,23,,0,
5e3cd9e2bf581b0002c91021,5d2b478afee3f400023e27af,2020-02-14,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,23,,0,
5e40ce6c772c352e9ed9e9e7,5ce897b9b9a066003474ac32,2020-02-17,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,23,,0,
5e437168033051ad58f24857,5d2b478afee3f400023e27af,2020-02-19,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Centro,0,0,0,0.0,0.0,23,,0,
5e3cd9e3bf581b0002c91026,5ce897b9b9a066003474ac32,2020-02-14,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,23,,0,
5e40ce6cd67f8903543fc423,5ce897b9b9a066003474ac32,2020-02-17,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,23,,0,
5e437169033051a8dff2485f,5ce897b9b9a066003474ac32,2020-02-19,VINHOS TERRAUSTRAL,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,23,,0,
5e3a36df587e820002c1dbac,5def565134b96c0002a2071d,2020-02-12,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,23,,0,
5e3cd9ece22d5a00020aa71e,5dfc4b1f918546000202a159,2020-02-14,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,23,,0,
5e40ce6dd67f8947ad3fc42b,5def565134b96c0002a2071d,2020-02-17,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,23,,0,
5e437171d6f080d6fcb5c31f,5e076de374d8df0002d03163,2020-02-19,VINHOS TERRAUSTRAL,Condor - Ponta Grossa - Centro,0,0,0,0.0,0.0,23,,0,
5e30fc6ce2efd4000240ebf2,,2020-02-05,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,23,,0,
5e339f709861d6000221b851,,2020-02-07,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,23,,0,
5e3cd9ecbf581b0002c91035,5de1296bbc851a0002b813fc,2020-02-14,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,23,,0,
5e40ce6ed67f89275f3fc433,5df94c77bddd100002dea7c2,2020-02-17,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,23,,0,
5e43717203305181f3f24867,5df94c77bddd100002dea7c2,2020-02-19,VINHOS TERRAUSTRAL,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,23,,0,
5e3a36ce587e820002c1db62,,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,0,0,0,0.0,0.0,33,,0,
5e437157fa5a942fb6dcae31,5e1de308d35962000264d677,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Araucária - BR,0,0,0,0.0,0.0,33,,0,
5e3a36cf587e820002c1db67,5dfe7557ac05ba00028797c9,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,0,0,0,0.0,0.0,33,,0,
5e437157fa5a9464fcdcae39,5d4c0bc345843c000209847a,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor -  Campo Largo - Loteamento São José,0,0,0,0.0,0.0,33,,0,
5e3a36d0587e820002c1db72,5dcecb23b28db70002bede9a,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,33,,0,
5e437158c78a1b77c4f791de,5da8ff299fbc3f000268693e,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Colombo - Maracanã,0,0,0,0.0,0.0,33,,0,
5e30fc6149faa8000276fcba,,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,33,,0,
5e3a36d0587e820002c1db77,5d2b478afee3f400023e27af,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,33,,0,
5e43715bbfda594a7226de90,,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor -  Paranaguá - Raia,0,0,0,0.0,0.0,33,,0,
5e3a36d8587e820002c1db7c,5ce9c746b9a0660034769abd,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,33,,0,
5e43715ebfda59695226de98,5dbf4c6abdda6a0002b68276,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Pinhais - Av. Jacob Macanhan,0,0,0,0.0,0.0,33,,0,
5e30fc62bff23d00025a53ce,5e19c2865a1fe10002b99f0c,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,33,,0,
5e3a36d9587e820002c1db81,5dd58db3ea8bb1000212e5c3,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,33,,0,
5e43716b47ea875be3943754,5dc1e88767625a0002d06324,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Jd. Carvalho,0,0,0,0.0,0.0,33,,0,
5e3a36da587e820002c1db86,5de2999e585cc6000210ad6c,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,33,,0,
5e43716c47ea87098e94375c,5de5665b64db250002bcc2ad,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Nova Rússia,0,0,0,0.0,0.0,33,,0,
5e30fc637f33fb00024dd768,,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,33,,0,
5e3a36da587e820002c1db8b,,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,33,,0,
5e43717747ea8799e8943764,5de80b7e97e4240002df9ea4,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,33,,0,
5e3a36db587e820002c1db90,5db1faa93ae14b00026e7919,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,33,,0,
5e43717747ea87a7f194376c,5d2f937570eaf40002ed49d9,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - Ponta Grossa - Uvaranas,0,0,0,0.0,0.0,33,,0,
5e3a36dceebb5e00029f7334,5de6a61a0fff460002c0493f,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,33,,0,
5e43717847ea878c6f943774,5de1d7140e59bd0002c46914,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,33,,0,
5e30fc657f33fb00024dd772,5e1df7f017428b0002b604bf,2020-02-05,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,33,,0,
5e3a36dc1ae243000212eb9e,5de6a61a0fff460002c0493f,2020-02-12,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,33,,0,
5e43717903305179e6f248af,5de1d7140e59bd0002c46914,2020-02-19,TELEPATAS REPRESENTAÇÕES,Condor - São José dos Pinhais - Centro,0,0,0,0.0,0.0,33,,0,
5e3cd9d6e22d5a00020aa6f1,5e166373e1dec80002b112d1,2020-02-14,TRINDADE MASSAS (CÂMARA FRIA),TokSuper - Capão da Imbuia,0,0,0,0.0,0.0,13,,0,
5e3b885f15c79200020e9854,5d669adf3a6c7e0002b841f0,2020-02-13,VINHOS TERRAUSTRAL,Condor -  Londrina,0,0,0,0.0,0.0,23,,0,
5e3e2b5c978d05a38c00c2a3,5d669adf3a6c7e0002b841f0,2020-02-15,VINHOS TERRAUSTRAL,Condor -  Londrina,0,0,0,0.0,0.0,23,,0,
5e421fe62691bfd3701a4ccc,5d8b89ff96251600029c5566,2020-02-18,VINHOS TERRAUSTRAL,Condor -  Londrina,0,0,0,0.0,0.0,23,,0,
5e2faace314a250002667327,5deffda92e207600025a0a75,2020-02-04,VINHOS TERRAUSTRAL,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,23,,0,
5e38e5621ad7d00002939985,5d252588f0f99a0002a4b8af,2020-02-11,VINHOS TERRAUSTRAL,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,23,,0,
5e3b8860a572260002a0d57b,5dec10bef3609700028887a4,2020-02-13,VINHOS TERRAUSTRAL,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,23,,0,
5e3e2b5d3c6e4e2d6781bf5a,5e172e99a5f24b0002d77d1e,2020-02-15,VINHOS TERRAUSTRAL,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,23,,0,
5e421fe62691bf711e1a4cd4,5df94c77bddd100002dea7c2,2020-02-18,VINHOS TERRAUSTRAL,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,23,,0,
5e2bb668057bfb0002156f74,5d62abd08e65c200021be3ef,2020-02-01,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,,0,
5e3b8868b979b100021a8a58,5e166373e1dec80002b112d1,2020-02-13,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,,0,
5e3e2b5e3c6e4e531181bf62,5e0ea49ab2bb43000295f562,2020-02-15,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,,0,
5e421fe72691bfc6761a4cdc,5d55d5b2bb4e0f0002312e00,2020-02-18,VINHOS TERRAUSTRAL,Condor - Curitiba - Torres,0,0,0,0.0,0.0,23,,0,
5e3b8869f839230002f7da0f,5de7e79f8e73d000020b2c61,2020-02-13,VINHOS TERRAUSTRAL,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,23,,0,
5e3e2b5f978d050b6900c2b1,5de6a61a0fff460002c0493f,2020-02-15,VINHOS TERRAUSTRAL,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,23,,0,
5e421fe82691bf916c1a4ce4,5de7a14fccd3f400029548b6,2020-02-18,VINHOS TERRAUSTRAL,Condor - São José dos Pinhais - Rua Joinville,0,0,0,0.0,0.0,23,,0,
5e2faad2314a250002667336,,2020-02-04,VINHOS TERRAUSTRAL,Condor - Araucária - BR,0,0,0,0.0,0.0,23,,0,
5e34f0e6ace7a8000292f181,,2020-02-08,VINHOS TERRAUSTRAL,Condor - Araucária - BR,0,0,0,0.0,0.0,23,,0,
5e3b886af839230002f7da14,5e110e1fe8ee8300022d3157,2020-02-13,VINHOS TERRAUSTRAL,Condor - Araucária - BR,0,0,0,0.0,0.0,23,,0,
5e3e2b683c6e4e65a581bf6d,5e1de308d35962000264d677,2020-02-15,VINHOS TERRAUSTRAL,Condor - Araucária - BR,0,0,0,0.0,0.0,23,,0,
5e421fe8c847f21fd3674db2,5d55d5b2bb4e0f0002312e00,2020-02-18,VINHOS TERRAUSTRAL,Condor - Araucária - BR,0,0,0,0.0,0.0,23,,0,
5e2bb66a05d57e0002bab4f7,,2020-02-01,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e2faad3ee9e5e0002a93dc4,,2020-02-04,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
5e34f0e7ace7a8000292f186,,2020-02-08,VINHOS TERRAUSTRAL,Condor -  Apucarana,0,0,0,0.0,0.0,23,,0,
